,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.726,0.612,5,-15.379,1,0.0299,0.174,0.589,0.0982,0.38,113.495,audio_features,5XwE3qqIKNebveQMoWndCw,spotify:track:5XwE3qqIKNebveQMoWndCw,https://api.spotify.com/v1/tracks/5XwE3qqIKNebveQMoWndCw,https://api.spotify.com/v1/audio-analysis/5XwE3qqIKNebveQMoWndCw,268200,4
1,0.745,0.42,11,-11.232,1,0.0386,0.163,0.936,0.105,0.521,114.975,audio_features,1QjlUew4He1Q07YT0Ap1YL,spotify:track:1QjlUew4He1Q07YT0Ap1YL,https://api.spotify.com/v1/tracks/1QjlUew4He1Q07YT0Ap1YL,https://api.spotify.com/v1/audio-analysis/1QjlUew4He1Q07YT0Ap1YL,130280,4
2,0.78,0.785,0,-4.3,0,0.0746,0.0346,0.0127,0.157,0.49,116.007,audio_features,45Hsbni3CutyzdVm7QO9F2,spotify:track:45Hsbni3CutyzdVm7QO9F2,https://api.spotify.com/v1/tracks/45Hsbni3CutyzdVm7QO9F2,https://api.spotify.com/v1/audio-analysis/45Hsbni3CutyzdVm7QO9F2,252093,4
3,0.536,0.73,7,-10.668,0,0.106,0.365,0.016,0.968,0.481,182.226,audio_features,4wfvNgvx7QVSquNnbAYCC8,spotify:track:4wfvNgvx7QVSquNnbAYCC8,https://api.spotify.com/v1/tracks/4wfvNgvx7QVSquNnbAYCC8,https://api.spotify.com/v1/audio-analysis/4wfvNgvx7QVSquNnbAYCC8,585080,4
4,0.388,0.813,11,-5.364,1,0.039,0.0672,0.0,0.378,0.501,173.913,audio_features,5wXsFe8dNMHOau3WyfKuVZ,spotify:track:5wXsFe8dNMHOau3WyfKuVZ,https://api.spotify.com/v1/tracks/5wXsFe8dNMHOau3WyfKuVZ,https://api.spotify.com/v1/audio-analysis/5wXsFe8dNMHOau3WyfKuVZ,184133,4
5,0.56,0.591,0,-11.533,1,0.0287,0.175,0.202,0.0996,0.16,112.51,audio_features,31XJwRs4hIXoALeFqk9ZpE,spotify:track:31XJwRs4hIXoALeFqk9ZpE,https://api.spotify.com/v1/tracks/31XJwRs4hIXoALeFqk9ZpE,https://api.spotify.com/v1/audio-analysis/31XJwRs4hIXoALeFqk9ZpE,213960,4
6,0.487,0.272,0,-11.507,1,0.0304,0.847,0.000262,0.12,0.262,124.683,audio_features,2UEp9N4kvnZRz3bWzkhfqz,spotify:track:2UEp9N4kvnZRz3bWzkhfqz,https://api.spotify.com/v1/tracks/2UEp9N4kvnZRz3bWzkhfqz,https://api.spotify.com/v1/audio-analysis/2UEp9N4kvnZRz3bWzkhfqz,252853,3
7,0.57,0.623,9,-8.032,1,0.0317,0.0226,0.0,0.0874,0.658,106.006,audio_features,1FWHYXyXrcXDhbyYFyf4Rp,spotify:track:1FWHYXyXrcXDhbyYFyf4Rp,https://api.spotify.com/v1/tracks/1FWHYXyXrcXDhbyYFyf4Rp,https://api.spotify.com/v1/audio-analysis/1FWHYXyXrcXDhbyYFyf4Rp,284827,4
8,0.611,0.512,3,-6.381,1,0.0381,0.742,0.00186,0.378,0.706,149.622,audio_features,0QKHM0vKGZcgRpryeqtYkG,spotify:track:0QKHM0vKGZcgRpryeqtYkG,https://api.spotify.com/v1/tracks/0QKHM0vKGZcgRpryeqtYkG,https://api.spotify.com/v1/audio-analysis/0QKHM0vKGZcgRpryeqtYkG,140840,3
9,0.575,0.804,9,-3.933,0,0.0626,0.0826,0.000363,0.0681,0.399,122.08,audio_features,7uehe3XJMEbbdpXd38hVuj,spotify:track:7uehe3XJMEbbdpXd38hVuj,https://api.spotify.com/v1/tracks/7uehe3XJMEbbdpXd38hVuj,https://api.spotify.com/v1/audio-analysis/7uehe3XJMEbbdpXd38hVuj,255907,4
10,0.391,0.604,2,-8.104,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,audio_features,0nnRUsgfm4uQUYTCIH9NZy,spotify:track:0nnRUsgfm4uQUYTCIH9NZy,https://api.spotify.com/v1/tracks/0nnRUsgfm4uQUYTCIH9NZy,https://api.spotify.com/v1/audio-analysis/0nnRUsgfm4uQUYTCIH9NZy,268000,4
11,0.648,0.763,0,-6.866,0,0.124,0.0147,0.0751,0.101,0.316,128.027,audio_features,4iyejEj4p0CoyqXtTGPAd7,spotify:track:4iyejEj4p0CoyqXtTGPAd7,https://api.spotify.com/v1/tracks/4iyejEj4p0CoyqXtTGPAd7,https://api.spotify.com/v1/audio-analysis/4iyejEj4p0CoyqXtTGPAd7,334068,4
12,0.659,0.579,7,-7.885,1,0.0416,0.0728,9.14e-06,0.105,0.711,135.012,audio_features,1qyfHX6bkM1IhCSTwBHE7q,spotify:track:1qyfHX6bkM1IhCSTwBHE7q,https://api.spotify.com/v1/tracks/1qyfHX6bkM1IhCSTwBHE7q,https://api.spotify.com/v1/audio-analysis/1qyfHX6bkM1IhCSTwBHE7q,235813,3
13,0.702,0.335,2,-7.982,1,0.027,0.369,1.27e-05,0.0884,0.147,125.965,audio_features,2kK1E173PhbzW8MayYfxs3,spotify:track:2kK1E173PhbzW8MayYfxs3,https://api.spotify.com/v1/tracks/2kK1E173PhbzW8MayYfxs3,https://api.spotify.com/v1/audio-analysis/2kK1E173PhbzW8MayYfxs3,268920,4
14,0.582,0.768,1,-4.951,1,0.0369,0.042,0.0,0.103,0.776,136.037,audio_features,5ERfGoci9nquaso0ItC50J,spotify:track:5ERfGoci9nquaso0ItC50J,https://api.spotify.com/v1/tracks/5ERfGoci9nquaso0ItC50J,https://api.spotify.com/v1/audio-analysis/5ERfGoci9nquaso0ItC50J,206173,4
15,0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,audio_features,5gRYrtvyVyaCRvLt56OfuV,spotify:track:5gRYrtvyVyaCRvLt56OfuV,https://api.spotify.com/v1/tracks/5gRYrtvyVyaCRvLt56OfuV,https://api.spotify.com/v1/audio-analysis/5gRYrtvyVyaCRvLt56OfuV,207440,4
16,0.602,0.73,7,-4.785,1,0.027,0.108,0.0,0.284,0.663,135.996,audio_features,251x4kMlZoNg2RQiwc7pNz,spotify:track:251x4kMlZoNg2RQiwc7pNz,https://api.spotify.com/v1/tracks/251x4kMlZoNg2RQiwc7pNz,https://api.spotify.com/v1/audio-analysis/251x4kMlZoNg2RQiwc7pNz,299173,4
17,0.812,0.883,9,-3.84,1,0.156,0.0029,0.0288,0.141,0.539,105.023,audio_features,3P4pVY3MSsWOzq286bmvgr,spotify:track:3P4pVY3MSsWOzq286bmvgr,https://api.spotify.com/v1/tracks/3P4pVY3MSsWOzq286bmvgr,https://api.spotify.com/v1/audio-analysis/3P4pVY3MSsWOzq286bmvgr,219350,4
18,0.314,0.207,0,-14.707,1,0.0314,0.97,0.0046,0.0823,0.0524,76.529,audio_features,3LSY9s9h6RmHRTXOtRA5oK,spotify:track:3LSY9s9h6RmHRTXOtRA5oK,https://api.spotify.com/v1/tracks/3LSY9s9h6RmHRTXOtRA5oK,https://api.spotify.com/v1/audio-analysis/3LSY9s9h6RmHRTXOtRA5oK,253927,3
19,0.902,0.743,0,-3.495,1,0.284,0.103,5.53e-06,0.0956,0.626,135.951,audio_features,3SnLc0bQjQeE3HgGdNfb8u,spotify:track:3SnLc0bQjQeE3HgGdNfb8u,https://api.spotify.com/v1/tracks/3SnLc0bQjQeE3HgGdNfb8u,https://api.spotify.com/v1/audio-analysis/3SnLc0bQjQeE3HgGdNfb8u,212712,4
20,0.434,0.579,0,-8.603,1,0.0295,0.123,2.91e-05,0.0857,0.369,134.477,audio_features,6XKLX2SOAdS0ZDQK2PbZKn,spotify:track:6XKLX2SOAdS0ZDQK2PbZKn,https://api.spotify.com/v1/tracks/6XKLX2SOAdS0ZDQK2PbZKn,https://api.spotify.com/v1/audio-analysis/6XKLX2SOAdS0ZDQK2PbZKn,435227,4
21,0.582,0.826,10,-4.683,0,0.0329,0.293,0.0,0.11,0.556,139.846,audio_features,4c6D6IkTEpUmACruCkgfpx,spotify:track:4c6D6IkTEpUmACruCkgfpx,https://api.spotify.com/v1/tracks/4c6D6IkTEpUmACruCkgfpx,https://api.spotify.com/v1/audio-analysis/4c6D6IkTEpUmACruCkgfpx,198875,4
22,0.469,0.833,4,-5.804,1,0.0314,0.00566,0.000419,0.314,0.886,131.185,audio_features,1zZdGnwXDLfVe8V2bclJQh,spotify:track:1zZdGnwXDLfVe8V2bclJQh,https://api.spotify.com/v1/tracks/1zZdGnwXDLfVe8V2bclJQh,https://api.spotify.com/v1/audio-analysis/1zZdGnwXDLfVe8V2bclJQh,264413,4
23,0.51,0.8,1,-3.659,1,0.06,0.00114,0.000443,0.0396,0.351,127.894,audio_features,5YOuMH9gsbNcMBo0c6wIdR,spotify:track:5YOuMH9gsbNcMBo0c6wIdR,https://api.spotify.com/v1/tracks/5YOuMH9gsbNcMBo0c6wIdR,https://api.spotify.com/v1/audio-analysis/5YOuMH9gsbNcMBo0c6wIdR,348896,4
24,0.659,0.823,0,-3.812,1,0.0324,0.00134,1.07e-05,0.0356,0.336,101.999,audio_features,7A7S8pxPUmJMtRRZ2wXRaO,spotify:track:7A7S8pxPUmJMtRRZ2wXRaO,https://api.spotify.com/v1/tracks/7A7S8pxPUmJMtRRZ2wXRaO,https://api.spotify.com/v1/audio-analysis/7A7S8pxPUmJMtRRZ2wXRaO,199338,4
