,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.621,0.813,6,-3.59,0,0.158,0.0152,0.0,0.691,0.502,141.91,audio_features,5EZ9gUFNrWBa7h4Tnii2sd,spotify:track:5EZ9gUFNrWBa7h4Tnii2sd,https://api.spotify.com/v1/tracks/5EZ9gUFNrWBa7h4Tnii2sd,https://api.spotify.com/v1/audio-analysis/5EZ9gUFNrWBa7h4Tnii2sd,335156,4
1,0.412,0.345,2,-9.411,1,0.0281,0.434,1.14e-05,0.36,0.101,139.951,audio_features,1llB9MDgXKQyCt8VS8bFuc,spotify:track:1llB9MDgXKQyCt8VS8bFuc,https://api.spotify.com/v1/tracks/1llB9MDgXKQyCt8VS8bFuc,https://api.spotify.com/v1/audio-analysis/1llB9MDgXKQyCt8VS8bFuc,319744,3
2,0.728,0.714,8,-3.667,1,0.0355,0.565,0.0,0.0544,0.785,131.919,audio_features,7ejnOjSFV3zMa9WqGvzsvQ,spotify:track:7ejnOjSFV3zMa9WqGvzsvQ,https://api.spotify.com/v1/tracks/7ejnOjSFV3zMa9WqGvzsvQ,https://api.spotify.com/v1/audio-analysis/7ejnOjSFV3zMa9WqGvzsvQ,261224,4
3,0.729,0.752,0,-2.283,1,0.3,0.218,0.0,0.435,0.904,139.923,audio_features,4fIRVjtM6yoWPUrpQ1WH3H,spotify:track:4fIRVjtM6yoWPUrpQ1WH3H,https://api.spotify.com/v1/tracks/4fIRVjtM6yoWPUrpQ1WH3H,https://api.spotify.com/v1/audio-analysis/4fIRVjtM6yoWPUrpQ1WH3H,139307,4
4,0.633,0.747,8,-4.621,1,0.118,0.0119,0.0,0.432,0.857,159.987,audio_features,67htqGmijSNwmZCEWDya82,spotify:track:67htqGmijSNwmZCEWDya82,https://api.spotify.com/v1/tracks/67htqGmijSNwmZCEWDya82,https://api.spotify.com/v1/audio-analysis/67htqGmijSNwmZCEWDya82,211682,4
5,0.939,0.689,0,-5.121,1,0.0877,0.059,0.0,0.0895,0.502,137.05,audio_features,2wY8ZIMBATERhRezsdfqDl,spotify:track:2wY8ZIMBATERhRezsdfqDl,https://api.spotify.com/v1/tracks/2wY8ZIMBATERhRezsdfqDl,https://api.spotify.com/v1/audio-analysis/2wY8ZIMBATERhRezsdfqDl,188067,4
6,0.648,0.673,2,-9.872,1,0.0452,0.0259,0.924,0.388,0.788,120.008,audio_features,6N2kBsYvZaS7tO5awPcnSV,spotify:track:6N2kBsYvZaS7tO5awPcnSV,https://api.spotify.com/v1/tracks/6N2kBsYvZaS7tO5awPcnSV,https://api.spotify.com/v1/audio-analysis/6N2kBsYvZaS7tO5awPcnSV,220639,4
7,0.647,0.921,8,-3.161,1,0.041,0.0297,5.17e-05,0.149,0.394,124.996,audio_features,3Jp5yaDjgBx9NfOD3icRJK,spotify:track:3Jp5yaDjgBx9NfOD3icRJK,https://api.spotify.com/v1/tracks/3Jp5yaDjgBx9NfOD3icRJK,https://api.spotify.com/v1/audio-analysis/3Jp5yaDjgBx9NfOD3icRJK,233280,4
8,0.88,0.367,5,-15.487,0,0.316,0.263,7.06e-05,0.0294,0.92,80.866,audio_features,04PydaEH97XN7YohGteKpK,spotify:track:04PydaEH97XN7YohGteKpK,https://api.spotify.com/v1/tracks/04PydaEH97XN7YohGteKpK,https://api.spotify.com/v1/audio-analysis/04PydaEH97XN7YohGteKpK,182533,4
9,0.693,0.575,3,-4.12,1,0.0463,0.147,0.0,0.16,0.858,144.149,audio_features,2EGqa4yp5xGfu3sppG0oFy,spotify:track:2EGqa4yp5xGfu3sppG0oFy,https://api.spotify.com/v1/tracks/2EGqa4yp5xGfu3sppG0oFy,https://api.spotify.com/v1/audio-analysis/2EGqa4yp5xGfu3sppG0oFy,213173,3
