,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.731,0.697,5,-6.097,0,0.0665,0.0528,0.0,0.128,0.488,128.004,audio_features,1uHACkBD8IHBmrkTrk6You,spotify:track:1uHACkBD8IHBmrkTrk6You,https://api.spotify.com/v1/tracks/1uHACkBD8IHBmrkTrk6You,https://api.spotify.com/v1/audio-analysis/1uHACkBD8IHBmrkTrk6You,204279,4
1,0.657,0.601,8,-5.593,1,0.0262,0.0643,0.0,0.132,0.587,142.021,audio_features,4xA3IpygvfbE0gRiDN7agd,spotify:track:4xA3IpygvfbE0gRiDN7agd,https://api.spotify.com/v1/tracks/4xA3IpygvfbE0gRiDN7agd,https://api.spotify.com/v1/audio-analysis/4xA3IpygvfbE0gRiDN7agd,233293,4
2,0.729,0.557,6,-11.264,1,0.243,0.651,0.000123,0.262,0.897,92.814,audio_features,58MeeOMk6PMQxXWY9YCNPD,spotify:track:58MeeOMk6PMQxXWY9YCNPD,https://api.spotify.com/v1/tracks/58MeeOMk6PMQxXWY9YCNPD,https://api.spotify.com/v1/audio-analysis/58MeeOMk6PMQxXWY9YCNPD,229320,4
3,0.541,0.563,6,-9.977,1,0.037,0.208,0.0,0.11,0.294,163.99,audio_features,1IHAcQH5dZdDArc5D41ikc,spotify:track:1IHAcQH5dZdDArc5D41ikc,https://api.spotify.com/v1/tracks/1IHAcQH5dZdDArc5D41ikc,https://api.spotify.com/v1/audio-analysis/1IHAcQH5dZdDArc5D41ikc,194973,4
4,0.59,0.662,11,-6.935,1,0.0661,0.571,0.000142,0.306,0.614,91.08,audio_features,6zqo8SViXn0CkNPpRrvYEY,spotify:track:6zqo8SViXn0CkNPpRrvYEY,https://api.spotify.com/v1/tracks/6zqo8SViXn0CkNPpRrvYEY,https://api.spotify.com/v1/audio-analysis/6zqo8SViXn0CkNPpRrvYEY,205253,4
5,0.562,0.984,1,-2.828,0,0.0527,0.00799,0.859,0.268,0.448,163.016,audio_features,6YtsE7s0IU3ipwE3Np1iHw,spotify:track:6YtsE7s0IU3ipwE3Np1iHw,https://api.spotify.com/v1/tracks/6YtsE7s0IU3ipwE3Np1iHw,https://api.spotify.com/v1/audio-analysis/6YtsE7s0IU3ipwE3Np1iHw,219996,4
6,0.46,0.975,2,-4.673,1,0.0821,0.00636,0.0,0.259,0.662,154.08,audio_features,0MhXc0ygpGgg9wFUkC9k6T,spotify:track:0MhXc0ygpGgg9wFUkC9k6T,https://api.spotify.com/v1/tracks/0MhXc0ygpGgg9wFUkC9k6T,https://api.spotify.com/v1/audio-analysis/0MhXc0ygpGgg9wFUkC9k6T,302800,4
7,0.333,0.595,8,-12.383,1,0.0363,0.169,9.59e-05,0.0965,0.572,94.617,audio_features,0FFdCFGfmtqVaHTBYXybkx,spotify:track:0FFdCFGfmtqVaHTBYXybkx,https://api.spotify.com/v1/tracks/0FFdCFGfmtqVaHTBYXybkx,https://api.spotify.com/v1/audio-analysis/0FFdCFGfmtqVaHTBYXybkx,277133,4
8,0.433,0.0871,0,-14.532,1,0.0341,0.91,1.98e-05,0.113,0.336,135.498,audio_features,1u7kQUb3lQcpHaYRfia13A,spotify:track:1u7kQUb3lQcpHaYRfia13A,https://api.spotify.com/v1/tracks/1u7kQUb3lQcpHaYRfia13A,https://api.spotify.com/v1/audio-analysis/1u7kQUb3lQcpHaYRfia13A,217573,4
9,0.839,0.89,1,-11.697,0,0.0628,0.452,0.0224,0.0866,0.575,103.652,audio_features,07OzC5JlcaDwEkzWmvqp6y,spotify:track:07OzC5JlcaDwEkzWmvqp6y,https://api.spotify.com/v1/tracks/07OzC5JlcaDwEkzWmvqp6y,https://api.spotify.com/v1/audio-analysis/07OzC5JlcaDwEkzWmvqp6y,243133,4
10,0.8,0.496,7,-7.135,1,0.0506,0.000298,0.0,0.0697,0.357,128.29,audio_features,7i7UIbm5E0DD7aSOYvwp2v,spotify:track:7i7UIbm5E0DD7aSOYvwp2v,https://api.spotify.com/v1/tracks/7i7UIbm5E0DD7aSOYvwp2v,https://api.spotify.com/v1/audio-analysis/7i7UIbm5E0DD7aSOYvwp2v,256347,4
11,0.542,0.778,2,-8.043,1,0.0375,0.00877,0.878,0.0944,0.355,128.045,audio_features,3D0mS9GI4yncwVLeabPT86,spotify:track:3D0mS9GI4yncwVLeabPT86,https://api.spotify.com/v1/tracks/3D0mS9GI4yncwVLeabPT86,https://api.spotify.com/v1/audio-analysis/3D0mS9GI4yncwVLeabPT86,228680,4
12,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,audio_features,3HVJbdz0V402U5YggQK4Ao,spotify:track:3HVJbdz0V402U5YggQK4Ao,https://api.spotify.com/v1/tracks/3HVJbdz0V402U5YggQK4Ao,https://api.spotify.com/v1/audio-analysis/3HVJbdz0V402U5YggQK4Ao,214960,5
13,0.616,0.946,0,-3.802,1,0.0367,0.00959,0.00328,0.115,0.909,119.953,audio_features,2Myt7VnsBLCYswoaYHYSsb,spotify:track:2Myt7VnsBLCYswoaYHYSsb,https://api.spotify.com/v1/tracks/2Myt7VnsBLCYswoaYHYSsb,https://api.spotify.com/v1/audio-analysis/2Myt7VnsBLCYswoaYHYSsb,241800,4
14,0.461,0.829,2,-4.57,1,0.0379,2.83e-05,2.01e-05,0.229,0.493,87.965,audio_features,0Vnd5rTt2r0ZztjjCUINnj,spotify:track:0Vnd5rTt2r0ZztjjCUINnj,https://api.spotify.com/v1/tracks/0Vnd5rTt2r0ZztjjCUINnj,https://api.spotify.com/v1/audio-analysis/0Vnd5rTt2r0ZztjjCUINnj,177500,4
15,0.701,0.792,7,-8.644,0,0.0549,0.142,1.28e-06,0.764,0.9,133.451,audio_features,64B4UbGRLtGRBtiN2m8OvF,spotify:track:64B4UbGRLtGRBtiN2m8OvF,https://api.spotify.com/v1/tracks/64B4UbGRLtGRBtiN2m8OvF,https://api.spotify.com/v1/audio-analysis/64B4UbGRLtGRBtiN2m8OvF,257520,4
16,0.581,0.691,9,-5.33,1,0.0333,0.257,0.0,0.11,0.299,137.985,audio_features,7A5CReD6yWe0rrkJym34QI,spotify:track:7A5CReD6yWe0rrkJym34QI,https://api.spotify.com/v1/tracks/7A5CReD6yWe0rrkJym34QI,https://api.spotify.com/v1/audio-analysis/7A5CReD6yWe0rrkJym34QI,239413,4
17,0.415,0.904,6,-2.855,0,0.193,0.00713,0.0,0.347,0.343,152.875,audio_features,2v8Go0UYGPW2tgfauLHiqp,spotify:track:2v8Go0UYGPW2tgfauLHiqp,https://api.spotify.com/v1/tracks/2v8Go0UYGPW2tgfauLHiqp,https://api.spotify.com/v1/audio-analysis/2v8Go0UYGPW2tgfauLHiqp,258453,4
18,0.71,0.774,2,-9.335,1,0.0333,0.141,0.0136,0.0348,0.966,133.924,audio_features,7BvuV4c1BGhaRapcXvRu5z,spotify:track:7BvuV4c1BGhaRapcXvRu5z,https://api.spotify.com/v1/tracks/7BvuV4c1BGhaRapcXvRu5z,https://api.spotify.com/v1/audio-analysis/7BvuV4c1BGhaRapcXvRu5z,185026,4
19,0.715,0.193,6,-14.847,1,0.0397,0.311,0.0,0.154,0.323,127.103,audio_features,3zYM6fDuJzePHzUhG51EQ7,spotify:track:3zYM6fDuJzePHzUhG51EQ7,https://api.spotify.com/v1/tracks/3zYM6fDuJzePHzUhG51EQ7,https://api.spotify.com/v1/audio-analysis/3zYM6fDuJzePHzUhG51EQ7,403533,4
20,0.326,0.933,1,-6.13,0,0.11,0.00387,0.0,0.116,0.344,174.939,audio_features,6GaukQvSz54KLsgKq44Ffi,spotify:track:6GaukQvSz54KLsgKq44Ffi,https://api.spotify.com/v1/tracks/6GaukQvSz54KLsgKq44Ffi,https://api.spotify.com/v1/audio-analysis/6GaukQvSz54KLsgKq44Ffi,246213,4
