,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,audio_features,1cG560wZP0s6fs1nsEVtQw,spotify:track:1cG560wZP0s6fs1nsEVtQw,https://api.spotify.com/v1/tracks/1cG560wZP0s6fs1nsEVtQw,https://api.spotify.com/v1/audio-analysis/1cG560wZP0s6fs1nsEVtQw,339533,4
1,0.639,0.182,7,-18.677,1,0.0338,0.866,0.0111,0.109,0.476,125.897,audio_features,6ip0gPo3JlemCTjXNyv4Vl,spotify:track:6ip0gPo3JlemCTjXNyv4Vl,https://api.spotify.com/v1/tracks/6ip0gPo3JlemCTjXNyv4Vl,https://api.spotify.com/v1/audio-analysis/6ip0gPo3JlemCTjXNyv4Vl,179160,3
2,0.498,0.282,4,-8.189,1,0.0418,0.949,0.000837,0.141,0.265,87.107,audio_features,7slrDUZIW4EGUBSD5WsiS2,spotify:track:7slrDUZIW4EGUBSD5WsiS2,https://api.spotify.com/v1/tracks/7slrDUZIW4EGUBSD5WsiS2,https://api.spotify.com/v1/audio-analysis/7slrDUZIW4EGUBSD5WsiS2,162693,4
3,0.4,0.232,0,-10.297,1,0.0308,0.512,0.000135,0.106,0.108,133.896,audio_features,4VXpBpn8rWoVBn9dGDgkME,spotify:track:4VXpBpn8rWoVBn9dGDgkME,https://api.spotify.com/v1/tracks/4VXpBpn8rWoVBn9dGDgkME,https://api.spotify.com/v1/audio-analysis/4VXpBpn8rWoVBn9dGDgkME,279315,4
4,0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,audio_features,44aN5xKL3kGHvQ5bXVk6B8,spotify:track:44aN5xKL3kGHvQ5bXVk6B8,https://api.spotify.com/v1/tracks/44aN5xKL3kGHvQ5bXVk6B8,https://api.spotify.com/v1/audio-analysis/44aN5xKL3kGHvQ5bXVk6B8,208330,4
5,0.674,0.717,0,-6.487,1,0.0328,0.245,0.000741,0.387,0.82,76.053,audio_features,5x0vtnEd0Opk7hZmWLvbFS,spotify:track:5x0vtnEd0Opk7hZmWLvbFS,https://api.spotify.com/v1/tracks/5x0vtnEd0Opk7hZmWLvbFS,https://api.spotify.com/v1/audio-analysis/5x0vtnEd0Opk7hZmWLvbFS,173200,4
6,0.766,0.547,0,-7.25,1,0.0264,0.229,1.5e-05,0.104,0.556,105.01,audio_features,1dnXuEuApvuVqQCn0v9McL,spotify:track:1dnXuEuApvuVqQCn0v9McL,https://api.spotify.com/v1/tracks/1dnXuEuApvuVqQCn0v9McL,https://api.spotify.com/v1/audio-analysis/1dnXuEuApvuVqQCn0v9McL,183720,4
7,0.851,0.265,4,-14.402,1,0.432,0.712,0.000711,0.75,0.94,116.467,audio_features,1LyW3Cwi49N1l58Pf1TNKy,spotify:track:1LyW3Cwi49N1l58Pf1TNKy,https://api.spotify.com/v1/tracks/1LyW3Cwi49N1l58Pf1TNKy,https://api.spotify.com/v1/audio-analysis/1LyW3Cwi49N1l58Pf1TNKy,112859,4
8,0.792,0.307,11,-6.224,0,0.0522,0.189,0.0,0.0834,0.631,104.511,audio_features,4mJDfMcT7odIUjWlb2WO4L,spotify:track:4mJDfMcT7odIUjWlb2WO4L,https://api.spotify.com/v1/tracks/4mJDfMcT7odIUjWlb2WO4L,https://api.spotify.com/v1/audio-analysis/4mJDfMcT7odIUjWlb2WO4L,177215,4
9,0.274,0.58,11,-6.253,1,0.0335,0.00133,1.05e-06,0.855,0.594,166.644,audio_features,1GE61Kgw81qWEhAdkmMMXf,spotify:track:1GE61Kgw81qWEhAdkmMMXf,https://api.spotify.com/v1/tracks/1GE61Kgw81qWEhAdkmMMXf,https://api.spotify.com/v1/audio-analysis/1GE61Kgw81qWEhAdkmMMXf,236732,4
10,0.619,0.942,7,-4.173,1,0.0364,0.00179,0.000153,0.121,0.827,140.033,audio_features,5M9AM58PZLli27JXRz6dDg,spotify:track:5M9AM58PZLli27JXRz6dDg,https://api.spotify.com/v1/tracks/5M9AM58PZLli27JXRz6dDg,https://api.spotify.com/v1/audio-analysis/5M9AM58PZLli27JXRz6dDg,193680,4
11,0.545,0.868,0,-2.283,1,0.305,0.074,0.0,0.735,0.605,80.485,audio_features,6BspqxU4vVF6ZsWjfgIJkK,spotify:track:6BspqxU4vVF6ZsWjfgIJkK,https://api.spotify.com/v1/tracks/6BspqxU4vVF6ZsWjfgIJkK,https://api.spotify.com/v1/audio-analysis/6BspqxU4vVF6ZsWjfgIJkK,269853,4
12,0.734,0.595,9,-8.466,1,0.2,0.207,0.0,0.0682,0.779,145.19,audio_features,4u9QsEY02G3bJZSWgBdiva,spotify:track:4u9QsEY02G3bJZSWgBdiva,https://api.spotify.com/v1/tracks/4u9QsEY02G3bJZSWgBdiva,https://api.spotify.com/v1/audio-analysis/4u9QsEY02G3bJZSWgBdiva,219867,4
13,0.484,0.329,6,-6.533,1,0.0273,0.831,0.0,0.119,0.28,144.154,audio_features,0n6dVETjadvdoBqA3h5LH9,spotify:track:0n6dVETjadvdoBqA3h5LH9,https://api.spotify.com/v1/tracks/0n6dVETjadvdoBqA3h5LH9,https://api.spotify.com/v1/audio-analysis/0n6dVETjadvdoBqA3h5LH9,216381,4
14,0.355,0.287,7,-11.034,1,0.0309,0.854,0.00113,0.103,0.296,80.463,audio_features,21EDq30Zgzb1BixIdtq0Ao,spotify:track:21EDq30Zgzb1BixIdtq0Ao,https://api.spotify.com/v1/tracks/21EDq30Zgzb1BixIdtq0Ao,https://api.spotify.com/v1/audio-analysis/21EDq30Zgzb1BixIdtq0Ao,251947,4
15,0.766,0.477,7,-8.609,1,0.0323,0.116,0.261,0.109,0.624,136.039,audio_features,17lTRndtrs9HnVTuPq6cex,spotify:track:17lTRndtrs9HnVTuPq6cex,https://api.spotify.com/v1/tracks/17lTRndtrs9HnVTuPq6cex,https://api.spotify.com/v1/audio-analysis/17lTRndtrs9HnVTuPq6cex,252239,4
