,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.445,0.721,11,-4.016,0,0.0471,0.0598,0.0,0.129,0.212,147.902,audio_features,0VYCUWNFIYLIOQqu3bFzs0,spotify:track:0VYCUWNFIYLIOQqu3bFzs0,https://api.spotify.com/v1/tracks/0VYCUWNFIYLIOQqu3bFzs0,https://api.spotify.com/v1/audio-analysis/0VYCUWNFIYLIOQqu3bFzs0,229404,4
1,0.626,0.118,7,-15.91,1,0.0305,0.664,0.000169,0.127,0.0682,105.597,audio_features,5G9AVKld9q7DCrmoY42raf,spotify:track:5G9AVKld9q7DCrmoY42raf,https://api.spotify.com/v1/tracks/5G9AVKld9q7DCrmoY42raf,https://api.spotify.com/v1/audio-analysis/5G9AVKld9q7DCrmoY42raf,323080,4
2,0.533,0.525,7,-8.162,1,0.039,0.559,0.448,0.084,0.551,128.011,audio_features,0PZCJRizjjaygMsxthL0dr,spotify:track:0PZCJRizjjaygMsxthL0dr,https://api.spotify.com/v1/tracks/0PZCJRizjjaygMsxthL0dr,https://api.spotify.com/v1/audio-analysis/0PZCJRizjjaygMsxthL0dr,178693,4
3,0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.104,audio_features,3G3lahQSMk4BHnap1i853u,spotify:track:3G3lahQSMk4BHnap1i853u,https://api.spotify.com/v1/tracks/3G3lahQSMk4BHnap1i853u,https://api.spotify.com/v1/audio-analysis/3G3lahQSMk4BHnap1i853u,232307,4
4,0.509,0.945,7,-4.061,1,0.0445,0.00812,0.0,0.361,0.626,160.053,audio_features,1NL4Hw9b0ytvmEI6yp4T1T,spotify:track:1NL4Hw9b0ytvmEI6yp4T1T,https://api.spotify.com/v1/tracks/1NL4Hw9b0ytvmEI6yp4T1T,https://api.spotify.com/v1/audio-analysis/1NL4Hw9b0ytvmEI6yp4T1T,274933,4
5,0.623,0.581,2,-10.625,1,0.0325,0.363,0.0,0.78,0.861,96.959,audio_features,4ud7357G96OAApbSdFHtSc,spotify:track:4ud7357G96OAApbSdFHtSc,https://api.spotify.com/v1/tracks/4ud7357G96OAApbSdFHtSc,https://api.spotify.com/v1/audio-analysis/4ud7357G96OAApbSdFHtSc,235240,4
6,0.552,0.932,0,-3.782,1,0.0426,0.000102,0.0,0.119,0.518,103.108,audio_features,24CRDgNOgA72JLL7PHFjgB,spotify:track:24CRDgNOgA72JLL7PHFjgB,https://api.spotify.com/v1/tracks/24CRDgNOgA72JLL7PHFjgB,https://api.spotify.com/v1/audio-analysis/24CRDgNOgA72JLL7PHFjgB,227200,4
7,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,audio_features,6J6RWKCPN5RFKHUKEUFjxS,spotify:track:6J6RWKCPN5RFKHUKEUFjxS,https://api.spotify.com/v1/tracks/6J6RWKCPN5RFKHUKEUFjxS,https://api.spotify.com/v1/audio-analysis/6J6RWKCPN5RFKHUKEUFjxS,267293,4
8,0.964,0.889,11,-5.169,1,0.147,0.0591,0.0,0.166,0.552,121.144,audio_features,2J6QnTjHIWwXErNWyF0RUC,spotify:track:2J6QnTjHIWwXErNWyF0RUC,https://api.spotify.com/v1/tracks/2J6QnTjHIWwXErNWyF0RUC,https://api.spotify.com/v1/audio-analysis/2J6QnTjHIWwXErNWyF0RUC,290280,4
9,0.601,0.831,0,-5.946,1,0.0283,0.00973,0.163,0.321,0.707,116.901,audio_features,2rjeRpzY5eKn2zZMwAfuod,spotify:track:2rjeRpzY5eKn2zZMwAfuod,https://api.spotify.com/v1/tracks/2rjeRpzY5eKn2zZMwAfuod,https://api.spotify.com/v1/audio-analysis/2rjeRpzY5eKn2zZMwAfuod,268386,4
10,0.526,0.588,6,-9.187,0,0.0314,0.576,0.258,0.111,0.452,138.384,audio_features,2fjzHehHpV3Bvd5wLezWvX,spotify:track:2fjzHehHpV3Bvd5wLezWvX,https://api.spotify.com/v1/tracks/2fjzHehHpV3Bvd5wLezWvX,https://api.spotify.com/v1/audio-analysis/2fjzHehHpV3Bvd5wLezWvX,209413,4
11,0.595,0.689,6,-6.107,0,0.148,0.254,5.44e-06,0.129,0.213,168.112,audio_features,03f7xZmt2wHCIDJBFPK8G4,spotify:track:03f7xZmt2wHCIDJBFPK8G4,https://api.spotify.com/v1/tracks/03f7xZmt2wHCIDJBFPK8G4,https://api.spotify.com/v1/audio-analysis/03f7xZmt2wHCIDJBFPK8G4,209427,4
12,0.677,0.649,10,-5.906,1,0.0311,0.0442,0.0695,0.104,0.787,82.016,audio_features,17ZnveSDBpG9QtL7zLJNPy,spotify:track:17ZnveSDBpG9QtL7zLJNPy,https://api.spotify.com/v1/tracks/17ZnveSDBpG9QtL7zLJNPy,https://api.spotify.com/v1/audio-analysis/17ZnveSDBpG9QtL7zLJNPy,308067,4
13,0.424,0.269,0,-16.03,1,0.102,0.474,0.0,0.115,0.973,202.395,audio_features,4Z8Mmfi5To5zBkngweTUrV,spotify:track:4Z8Mmfi5To5zBkngweTUrV,https://api.spotify.com/v1/tracks/4Z8Mmfi5To5zBkngweTUrV,https://api.spotify.com/v1/audio-analysis/4Z8Mmfi5To5zBkngweTUrV,179000,3
14,0.582,0.542,10,-10.041,1,0.0294,0.396,0.00114,0.123,0.45,90.918,audio_features,6r4LyNgkR7DmwgKj8Hbe6r,spotify:track:6r4LyNgkR7DmwgKj8Hbe6r,https://api.spotify.com/v1/tracks/6r4LyNgkR7DmwgKj8Hbe6r,https://api.spotify.com/v1/audio-analysis/6r4LyNgkR7DmwgKj8Hbe6r,235427,4
15,0.55,0.321,0,-8.291,1,0.0381,0.00104,0.576,0.0767,0.181,75.077,audio_features,6EOJ03maEfKc5fpo4uwMtS,spotify:track:6EOJ03maEfKc5fpo4uwMtS,https://api.spotify.com/v1/tracks/6EOJ03maEfKc5fpo4uwMtS,https://api.spotify.com/v1/audio-analysis/6EOJ03maEfKc5fpo4uwMtS,223779,4
16,0.542,0.261,5,-15.787,1,0.0457,0.839,0.00114,0.141,0.362,133.682,audio_features,3QczGFzPU2pr54vcRn90at,spotify:track:3QczGFzPU2pr54vcRn90at,https://api.spotify.com/v1/tracks/3QczGFzPU2pr54vcRn90at,https://api.spotify.com/v1/audio-analysis/3QczGFzPU2pr54vcRn90at,194573,4
17,0.717,0.907,4,-4.457,0,0.0389,0.035,0.00696,0.594,0.401,107.051,audio_features,6bM3GKo47KVgvj3gHdWS0U,spotify:track:6bM3GKo47KVgvj3gHdWS0U,https://api.spotify.com/v1/tracks/6bM3GKo47KVgvj3gHdWS0U,https://api.spotify.com/v1/audio-analysis/6bM3GKo47KVgvj3gHdWS0U,232693,4
18,0.608,0.584,1,-6.652,1,0.0352,0.00995,0.0,0.203,0.251,94.956,audio_features,34isqXjbTstbYwl2MfdzDq,spotify:track:34isqXjbTstbYwl2MfdzDq,https://api.spotify.com/v1/tracks/34isqXjbTstbYwl2MfdzDq,https://api.spotify.com/v1/audio-analysis/34isqXjbTstbYwl2MfdzDq,203653,4
19,0.781,0.651,10,-9.532,0,0.0409,0.00592,4.83e-06,0.0945,0.281,132.052,audio_features,29y4xdraRP8vZM0M97BlgV,spotify:track:29y4xdraRP8vZM0M97BlgV,https://api.spotify.com/v1/tracks/29y4xdraRP8vZM0M97BlgV,https://api.spotify.com/v1/audio-analysis/29y4xdraRP8vZM0M97BlgV,258189,4
20,0.534,0.738,0,-5.776,1,0.0341,0.00734,1.22e-06,0.107,0.424,78.029,audio_features,2jX8C8ieqnNWeYXnumSeHA,spotify:track:2jX8C8ieqnNWeYXnumSeHA,https://api.spotify.com/v1/tracks/2jX8C8ieqnNWeYXnumSeHA,https://api.spotify.com/v1/audio-analysis/2jX8C8ieqnNWeYXnumSeHA,209080,4
21,0.59,0.699,11,-7.529,0,0.079,0.00389,4.69e-05,0.0577,0.63,188.269,audio_features,5bVPrTjIuNYwcBHQUEQTyf,spotify:track:5bVPrTjIuNYwcBHQUEQTyf,https://api.spotify.com/v1/tracks/5bVPrTjIuNYwcBHQUEQTyf,https://api.spotify.com/v1/audio-analysis/5bVPrTjIuNYwcBHQUEQTyf,276067,4
22,0.885,0.905,5,-0.72,0,0.0843,0.249,0.00294,0.108,0.23,120.005,audio_features,5rC6VxvUj8T4XZtuURU0RZ,spotify:track:5rC6VxvUj8T4XZtuURU0RZ,https://api.spotify.com/v1/tracks/5rC6VxvUj8T4XZtuURU0RZ,https://api.spotify.com/v1/audio-analysis/5rC6VxvUj8T4XZtuURU0RZ,131305,4
23,0.777,0.892,0,-4.555,1,0.0932,0.171,1.79e-06,0.384,0.648,100.231,audio_features,2XYNq7LIQrh82m7LPiPN8w,spotify:track:2XYNq7LIQrh82m7LPiPN8w,https://api.spotify.com/v1/tracks/2XYNq7LIQrh82m7LPiPN8w,https://api.spotify.com/v1/audio-analysis/2XYNq7LIQrh82m7LPiPN8w,330573,4
24,0.804,0.416,0,-8.606,1,0.0413,0.592,0.0,0.141,0.522,90.982,audio_features,0EO1sVNi1Ct3wO7iQBEHgM,spotify:track:0EO1sVNi1Ct3wO7iQBEHgM,https://api.spotify.com/v1/tracks/0EO1sVNi1Ct3wO7iQBEHgM,https://api.spotify.com/v1/audio-analysis/0EO1sVNi1Ct3wO7iQBEHgM,195000,4
25,0.803,0.161,1,-6.693,1,0.0724,0.0754,0.819,0.115,0.102,125.038,audio_features,5OQiBuJZmoRFX4jRlaeAou,spotify:track:5OQiBuJZmoRFX4jRlaeAou,https://api.spotify.com/v1/tracks/5OQiBuJZmoRFX4jRlaeAou,https://api.spotify.com/v1/audio-analysis/5OQiBuJZmoRFX4jRlaeAou,213447,4
26,0.656,0.623,0,-10.729,1,0.048,0.659,0.0,0.306,0.931,95.876,audio_features,1i1qeqkEFO91r2xrDtiot9,spotify:track:1i1qeqkEFO91r2xrDtiot9,https://api.spotify.com/v1/tracks/1i1qeqkEFO91r2xrDtiot9,https://api.spotify.com/v1/audio-analysis/1i1qeqkEFO91r2xrDtiot9,318760,4
27,0.782,0.726,7,-7.763,1,0.0627,0.221,0.000347,0.0832,0.531,87.89,audio_features,6HHrXbBPk5ybtKuYG9SZDH,spotify:track:6HHrXbBPk5ybtKuYG9SZDH,https://api.spotify.com/v1/tracks/6HHrXbBPk5ybtKuYG9SZDH,https://api.spotify.com/v1/audio-analysis/6HHrXbBPk5ybtKuYG9SZDH,229467,4
28,0.866,0.68,4,-7.044,1,0.0411,0.156,0.114,0.114,0.309,119.993,audio_features,4OVLySil5WWdoqWZNOG9N9,spotify:track:4OVLySil5WWdoqWZNOG9N9,https://api.spotify.com/v1/tracks/4OVLySil5WWdoqWZNOG9N9,https://api.spotify.com/v1/audio-analysis/4OVLySil5WWdoqWZNOG9N9,226087,4
29,0.296,0.789,9,-5.813,1,0.0524,0.000486,0.115,0.099,0.233,162.75,audio_features,6GdbwI8ytDROXDv1G7p34o,spotify:track:6GdbwI8ytDROXDv1G7p34o,https://api.spotify.com/v1/tracks/6GdbwI8ytDROXDv1G7p34o,https://api.spotify.com/v1/audio-analysis/6GdbwI8ytDROXDv1G7p34o,262747,4
30,0.663,0.984,0,-10.056,1,0.0432,0.0857,0.00125,0.12,0.803,133.996,audio_features,6PfEJ050oh7DbAqDScmFmM,spotify:track:6PfEJ050oh7DbAqDScmFmM,https://api.spotify.com/v1/tracks/6PfEJ050oh7DbAqDScmFmM,https://api.spotify.com/v1/audio-analysis/6PfEJ050oh7DbAqDScmFmM,299600,4
31,0.657,0.791,9,-5.996,0,0.0278,0.0205,0.298,0.101,0.783,116.329,audio_features,5v98XLkj6tkKy0D06umqDe,spotify:track:5v98XLkj6tkKy0D06umqDe,https://api.spotify.com/v1/tracks/5v98XLkj6tkKy0D06umqDe,https://api.spotify.com/v1/audio-analysis/5v98XLkj6tkKy0D06umqDe,208200,4
32,0.553,0.596,9,-11.301,1,0.0363,0.623,0.00158,0.609,0.828,127.481,audio_features,71hzQOoxgtAC0WhUFWBdw6,spotify:track:71hzQOoxgtAC0WhUFWBdw6,https://api.spotify.com/v1/tracks/71hzQOoxgtAC0WhUFWBdw6,https://api.spotify.com/v1/audio-analysis/71hzQOoxgtAC0WhUFWBdw6,204107,4
33,0.439,0.429,9,-8.754,1,0.0285,0.602,1.41e-06,0.0738,0.756,135.391,audio_features,0jbnTQaYyuSmGRAmNxmkWZ,spotify:track:0jbnTQaYyuSmGRAmNxmkWZ,https://api.spotify.com/v1/tracks/0jbnTQaYyuSmGRAmNxmkWZ,https://api.spotify.com/v1/audio-analysis/0jbnTQaYyuSmGRAmNxmkWZ,173440,3
34,0.775,0.438,4,-10.445,1,0.0773,0.572,0.00211,0.59,0.911,92.988,audio_features,5xBoE8K8f3soVE4IFMph6a,spotify:track:5xBoE8K8f3soVE4IFMph6a,https://api.spotify.com/v1/tracks/5xBoE8K8f3soVE4IFMph6a,https://api.spotify.com/v1/audio-analysis/5xBoE8K8f3soVE4IFMph6a,169000,4
35,0.178,0.997,2,-4.407,1,0.326,4.16e-05,0.876,0.373,0.0521,189.51,audio_features,7fOclWJXvhRf3Lc4KeSJHm,spotify:track:7fOclWJXvhRf3Lc4KeSJHm,https://api.spotify.com/v1/tracks/7fOclWJXvhRf3Lc4KeSJHm,https://api.spotify.com/v1/audio-analysis/7fOclWJXvhRf3Lc4KeSJHm,119480,4
36,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,audio_features,6wqJeItl3Vc3az4ZicSQAB,spotify:track:6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/tracks/6wqJeItl3Vc3az4ZicSQAB,https://api.spotify.com/v1/audio-analysis/6wqJeItl3Vc3az4ZicSQAB,278600,4
