,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.925,0.768,1,-4.553,0,0.271,0.00874,1.69e-06,0.244,0.887,128.004,audio_features,1HWxC0zGOkn1MXRMmXR4ma,spotify:track:1HWxC0zGOkn1MXRMmXR4ma,https://api.spotify.com/v1/tracks/1HWxC0zGOkn1MXRMmXR4ma,https://api.spotify.com/v1/audio-analysis/1HWxC0zGOkn1MXRMmXR4ma,196992,4
1,0.54,0.977,1,-3.409,1,0.0876,2.55e-05,0.0588,0.0533,0.211,106.907,audio_features,5hkgrWxkobGtg30I7DsfVu,spotify:track:5hkgrWxkobGtg30I7DsfVu,https://api.spotify.com/v1/tracks/5hkgrWxkobGtg30I7DsfVu,https://api.spotify.com/v1/audio-analysis/5hkgrWxkobGtg30I7DsfVu,212040,4
2,0.418,0.282,9,-15.888,1,0.0377,0.782,0.0,0.811,0.222,131.047,audio_features,21IwVb8wTaghqLXDEHXmCq,spotify:track:21IwVb8wTaghqLXDEHXmCq,https://api.spotify.com/v1/tracks/21IwVb8wTaghqLXDEHXmCq,https://api.spotify.com/v1/audio-analysis/21IwVb8wTaghqLXDEHXmCq,241000,4
3,0.729,0.342,9,-15.138,1,0.301,0.0343,0.834,0.116,0.72,175.922,audio_features,6yljCYdn6RsTj8oWXPeJCl,spotify:track:6yljCYdn6RsTj8oWXPeJCl,https://api.spotify.com/v1/tracks/6yljCYdn6RsTj8oWXPeJCl,https://api.spotify.com/v1/audio-analysis/6yljCYdn6RsTj8oWXPeJCl,177375,4
4,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4
5,0.239,0.819,3,-3.583,1,0.0393,0.304,0.0,0.0855,0.439,171.449,audio_features,3kfXUGIdBNpyr2gBvU3Guj,spotify:track:3kfXUGIdBNpyr2gBvU3Guj,https://api.spotify.com/v1/tracks/3kfXUGIdBNpyr2gBvU3Guj,https://api.spotify.com/v1/audio-analysis/3kfXUGIdBNpyr2gBvU3Guj,308907,4
6,0.798,0.443,2,-6.062,1,0.0403,0.244,0.0,0.326,0.354,125.232,audio_features,7I6DceMT3utDOHjcYCbrr4,spotify:track:7I6DceMT3utDOHjcYCbrr4,https://api.spotify.com/v1/tracks/7I6DceMT3utDOHjcYCbrr4,https://api.spotify.com/v1/audio-analysis/7I6DceMT3utDOHjcYCbrr4,293053,4
7,0.576,0.283,2,-13.004,1,0.039,0.897,0.892,0.0841,0.252,119.277,audio_features,7ydeKIGuAdxqkp7OsWGZx6,spotify:track:7ydeKIGuAdxqkp7OsWGZx6,https://api.spotify.com/v1/tracks/7ydeKIGuAdxqkp7OsWGZx6,https://api.spotify.com/v1/audio-analysis/7ydeKIGuAdxqkp7OsWGZx6,208452,4
8,0.728,0.664,2,-9.515,1,0.0337,0.268,0.975,0.119,0.28,81.967,audio_features,1NZa1uTWcLpucPVmSdzSvS,spotify:track:1NZa1uTWcLpucPVmSdzSvS,https://api.spotify.com/v1/tracks/1NZa1uTWcLpucPVmSdzSvS,https://api.spotify.com/v1/audio-analysis/1NZa1uTWcLpucPVmSdzSvS,202189,4
9,0.781,0.48,4,-15.18,1,0.0494,0.741,9.32e-05,0.0857,0.895,92.218,audio_features,588ZtSf0EGxZoMF4AIEtoL,spotify:track:588ZtSf0EGxZoMF4AIEtoL,https://api.spotify.com/v1/tracks/588ZtSf0EGxZoMF4AIEtoL,https://api.spotify.com/v1/audio-analysis/588ZtSf0EGxZoMF4AIEtoL,226160,4
10,0.536,0.378,9,-8.808,1,0.0272,0.777,0.0,0.16,0.24,115.861,audio_features,7KeUJitcXQMuAVGsGO7AKw,spotify:track:7KeUJitcXQMuAVGsGO7AKw,https://api.spotify.com/v1/tracks/7KeUJitcXQMuAVGsGO7AKw,https://api.spotify.com/v1/audio-analysis/7KeUJitcXQMuAVGsGO7AKw,188399,3
11,0.563,0.26,9,-12.777,0,0.0343,0.473,0.00173,0.215,0.151,141.914,audio_features,34kn0WjxWYaOmi6xnVBWgi,spotify:track:34kn0WjxWYaOmi6xnVBWgi,https://api.spotify.com/v1/tracks/34kn0WjxWYaOmi6xnVBWgi,https://api.spotify.com/v1/audio-analysis/34kn0WjxWYaOmi6xnVBWgi,228640,4
12,0.648,0.649,7,-7.668,1,0.162,0.0853,0.131,0.1,0.441,81.93,audio_features,6VaOPAj44hieMGRI9pD5re,spotify:track:6VaOPAj44hieMGRI9pD5re,https://api.spotify.com/v1/tracks/6VaOPAj44hieMGRI9pD5re,https://api.spotify.com/v1/audio-analysis/6VaOPAj44hieMGRI9pD5re,210782,4
13,0.661,0.636,9,-8.46,1,0.0508,0.195,0.00095,0.115,0.624,91.018,audio_features,4z6NjFgf9EamwwJlq5fAuD,spotify:track:4z6NjFgf9EamwwJlq5fAuD,https://api.spotify.com/v1/tracks/4z6NjFgf9EamwwJlq5fAuD,https://api.spotify.com/v1/audio-analysis/4z6NjFgf9EamwwJlq5fAuD,268613,4
14,0.57,0.941,4,-2.853,1,0.423,0.737,0.00274,0.112,0.814,188.625,audio_features,2FjvG9IQg242g2LEornfjy,spotify:track:2FjvG9IQg242g2LEornfjy,https://api.spotify.com/v1/tracks/2FjvG9IQg242g2LEornfjy,https://api.spotify.com/v1/audio-analysis/2FjvG9IQg242g2LEornfjy,108973,4
15,0.57,0.53,11,-7.285,0,0.0392,0.106,0.0,0.0617,0.352,154.043,audio_features,3hseCZajM8zUvHfyNpGGFO,spotify:track:3hseCZajM8zUvHfyNpGGFO,https://api.spotify.com/v1/tracks/3hseCZajM8zUvHfyNpGGFO,https://api.spotify.com/v1/audio-analysis/3hseCZajM8zUvHfyNpGGFO,199467,4
16,0.556,0.702,0,-10.079,0,0.205,0.517,0.0,0.343,0.793,155.948,audio_features,4xRxYWgAtL6pzRz94GlZlA,spotify:track:4xRxYWgAtL6pzRz94GlZlA,https://api.spotify.com/v1/tracks/4xRxYWgAtL6pzRz94GlZlA,https://api.spotify.com/v1/audio-analysis/4xRxYWgAtL6pzRz94GlZlA,351000,4
17,0.582,0.458,1,-4.817,1,0.0663,0.265,1.25e-05,0.295,0.169,140.287,audio_features,5TxsupFF2Vc70TQdLyyOE3,spotify:track:5TxsupFF2Vc70TQdLyyOE3,https://api.spotify.com/v1/tracks/5TxsupFF2Vc70TQdLyyOE3,https://api.spotify.com/v1/audio-analysis/5TxsupFF2Vc70TQdLyyOE3,247893,4
18,0.759,0.828,8,-4.217,0,0.0532,0.0185,1.66e-06,0.159,0.353,146.58,audio_features,37HlozQACAXm12NSaZIxF7,spotify:track:37HlozQACAXm12NSaZIxF7,https://api.spotify.com/v1/tracks/37HlozQACAXm12NSaZIxF7,https://api.spotify.com/v1/audio-analysis/37HlozQACAXm12NSaZIxF7,233427,4
