,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.576,0.768,11,-6.205,0,0.134,0.384,0.0,0.321,0.593,104.812,audio_features,1Y7q2n46eW4po5GqgW18wR,spotify:track:1Y7q2n46eW4po5GqgW18wR,https://api.spotify.com/v1/tracks/1Y7q2n46eW4po5GqgW18wR,https://api.spotify.com/v1/audio-analysis/1Y7q2n46eW4po5GqgW18wR,242044,4
1,0.694,0.718,2,-6.188,1,0.0322,0.0159,1.72e-06,0.287,0.368,121.074,audio_features,4ZNslVn7r8oRb60a8hYCYk,spotify:track:4ZNslVn7r8oRb60a8hYCYk,https://api.spotify.com/v1/tracks/4ZNslVn7r8oRb60a8hYCYk,https://api.spotify.com/v1/audio-analysis/4ZNslVn7r8oRb60a8hYCYk,216667,4
2,0.85,0.74,11,-6.327,0,0.0552,0.608,0.000782,0.302,0.907,123.451,audio_features,5a8PsqWOuGh7FR1tC6UKUs,spotify:track:5a8PsqWOuGh7FR1tC6UKUs,https://api.spotify.com/v1/tracks/5a8PsqWOuGh7FR1tC6UKUs,https://api.spotify.com/v1/audio-analysis/5a8PsqWOuGh7FR1tC6UKUs,312507,4
3,0.694,0.779,0,-6.984,1,0.071,0.0688,3.99e-06,0.0803,0.594,84.975,audio_features,03LpkqucyYKcYclDs8HuxO,spotify:track:03LpkqucyYKcYclDs8HuxO,https://api.spotify.com/v1/tracks/03LpkqucyYKcYclDs8HuxO,https://api.spotify.com/v1/audio-analysis/03LpkqucyYKcYclDs8HuxO,221600,4
4,0.695,0.929,4,-3.34,0,0.075,0.142,0.0,0.41,0.796,94.002,audio_features,4VqXJoSWd0ldZ7h9pgkFWg,spotify:track:4VqXJoSWd0ldZ7h9pgkFWg,https://api.spotify.com/v1/tracks/4VqXJoSWd0ldZ7h9pgkFWg,https://api.spotify.com/v1/audio-analysis/4VqXJoSWd0ldZ7h9pgkFWg,227440,4
5,0.653,0.552,8,-11.327,1,0.0496,0.588,1.9e-06,0.0751,0.935,180.956,audio_features,13IiQQx5tFXgY11iE1sui8,spotify:track:13IiQQx5tFXgY11iE1sui8,https://api.spotify.com/v1/tracks/13IiQQx5tFXgY11iE1sui8,https://api.spotify.com/v1/audio-analysis/13IiQQx5tFXgY11iE1sui8,257019,4
6,0.632,0.556,9,-10.138,1,0.0288,0.29,0.0215,0.0779,0.633,104.996,audio_features,3ntrdR24dLkKrzSGRv1FlH,spotify:track:3ntrdR24dLkKrzSGRv1FlH,https://api.spotify.com/v1/tracks/3ntrdR24dLkKrzSGRv1FlH,https://api.spotify.com/v1/audio-analysis/3ntrdR24dLkKrzSGRv1FlH,211667,4
7,0.334,0.949,7,-6.451,0,0.0749,0.000185,0.00102,0.109,0.601,127.828,audio_features,7kMZGMJlckd50Mhfaq7gVD,spotify:track:7kMZGMJlckd50Mhfaq7gVD,https://api.spotify.com/v1/tracks/7kMZGMJlckd50Mhfaq7gVD,https://api.spotify.com/v1/audio-analysis/7kMZGMJlckd50Mhfaq7gVD,204360,4
8,0.571,0.166,8,-16.883,1,0.0471,0.978,0.0,0.253,0.707,93.914,audio_features,4LUAIXN6bpnEVaJZOLfuDt,spotify:track:4LUAIXN6bpnEVaJZOLfuDt,https://api.spotify.com/v1/tracks/4LUAIXN6bpnEVaJZOLfuDt,https://api.spotify.com/v1/audio-analysis/4LUAIXN6bpnEVaJZOLfuDt,94733,3
9,0.479,0.776,8,-5.647,1,0.0541,0.0728,0.000144,0.946,0.591,131.517,audio_features,60P9OIu3QDpBBg6mkiF0dx,spotify:track:60P9OIu3QDpBBg6mkiF0dx,https://api.spotify.com/v1/tracks/60P9OIu3QDpBBg6mkiF0dx,https://api.spotify.com/v1/audio-analysis/60P9OIu3QDpBBg6mkiF0dx,523776,4
10,0.399,0.707,11,-7.809,1,0.0307,0.000591,0.201,0.126,0.577,125.137,audio_features,2M7enaZSs1DRRjZscA4LAj,spotify:track:2M7enaZSs1DRRjZscA4LAj,https://api.spotify.com/v1/tracks/2M7enaZSs1DRRjZscA4LAj,https://api.spotify.com/v1/audio-analysis/2M7enaZSs1DRRjZscA4LAj,180000,4
11,0.772,0.678,1,-8.418,1,0.219,0.144,0.0,0.135,0.581,167.995,audio_features,04XYmCWsrPaPIb1juv6nQz,spotify:track:04XYmCWsrPaPIb1juv6nQz,https://api.spotify.com/v1/tracks/04XYmCWsrPaPIb1juv6nQz,https://api.spotify.com/v1/audio-analysis/04XYmCWsrPaPIb1juv6nQz,145476,4
12,0.886,0.491,8,-12.589,1,0.171,0.29,2.46e-06,0.229,0.971,93.236,audio_features,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,164560,4
13,0.386,0.448,7,-8.579,1,0.0262,0.148,6.05e-06,0.105,0.298,145.117,audio_features,6aDyGou6RH3oPramL6womV,spotify:track:6aDyGou6RH3oPramL6womV,https://api.spotify.com/v1/tracks/6aDyGou6RH3oPramL6womV,https://api.spotify.com/v1/audio-analysis/6aDyGou6RH3oPramL6womV,342847,4
14,0.525,0.914,10,-5.084,0,0.369,0.0731,0.0,0.134,0.651,187.778,audio_features,2oU4PycaK1AWf9dpQAE98E,spotify:track:2oU4PycaK1AWf9dpQAE98E,https://api.spotify.com/v1/tracks/2oU4PycaK1AWf9dpQAE98E,https://api.spotify.com/v1/audio-analysis/2oU4PycaK1AWf9dpQAE98E,269320,4
15,0.692,0.562,6,-8.236,0,0.0313,0.183,0.0,0.0518,0.579,107.995,audio_features,0gJpU8OOqJJBiK7ctXxea8,spotify:track:0gJpU8OOqJJBiK7ctXxea8,https://api.spotify.com/v1/tracks/0gJpU8OOqJJBiK7ctXxea8,https://api.spotify.com/v1/audio-analysis/0gJpU8OOqJJBiK7ctXxea8,300933,4
16,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,audio_features,6ihL9TjfRjadfEePzXXyVF,spotify:track:6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,213107,4
17,0.781,0.911,8,-7.621,1,0.486,0.0106,0.0,0.066,0.906,144.015,audio_features,676tkPoRYf10KDJIIhRRI6,spotify:track:676tkPoRYf10KDJIIhRRI6,https://api.spotify.com/v1/tracks/676tkPoRYf10KDJIIhRRI6,https://api.spotify.com/v1/audio-analysis/676tkPoRYf10KDJIIhRRI6,114187,4
18,0.719,0.718,8,-4.443,0,0.0429,0.000169,0.4,0.0507,0.588,128.014,audio_features,3KHwhq1ZsfBwRYtacrXqVP,spotify:track:3KHwhq1ZsfBwRYtacrXqVP,https://api.spotify.com/v1/tracks/3KHwhq1ZsfBwRYtacrXqVP,https://api.spotify.com/v1/audio-analysis/3KHwhq1ZsfBwRYtacrXqVP,247360,4
19,0.526,0.717,6,-7.182,0,0.363,0.00473,0.0,0.096,0.224,149.226,audio_features,3DXjKH4NR0tRS44Sb1H8fw,spotify:track:3DXjKH4NR0tRS44Sb1H8fw,https://api.spotify.com/v1/tracks/3DXjKH4NR0tRS44Sb1H8fw,https://api.spotify.com/v1/audio-analysis/3DXjKH4NR0tRS44Sb1H8fw,320547,4
20,0.542,0.852,9,-5.966,1,0.039,0.0059,5.79e-05,0.112,0.706,146.145,audio_features,6pvL1P5PoY9J0PlExbp9iH,spotify:track:6pvL1P5PoY9J0PlExbp9iH,https://api.spotify.com/v1/tracks/6pvL1P5PoY9J0PlExbp9iH,https://api.spotify.com/v1/audio-analysis/6pvL1P5PoY9J0PlExbp9iH,218840,4
21,0.618,0.919,5,-3.46,0,0.0406,0.0172,0.0,0.118,0.53,109.998,audio_features,3sQyifoaayj7MUTMxb5TjH,spotify:track:3sQyifoaayj7MUTMxb5TjH,https://api.spotify.com/v1/tracks/3sQyifoaayj7MUTMxb5TjH,https://api.spotify.com/v1/audio-analysis/3sQyifoaayj7MUTMxb5TjH,232667,4
22,0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,audio_features,1S4fpfX2u0hzFD9vb6FEB6,spotify:track:1S4fpfX2u0hzFD9vb6FEB6,https://api.spotify.com/v1/tracks/1S4fpfX2u0hzFD9vb6FEB6,https://api.spotify.com/v1/audio-analysis/1S4fpfX2u0hzFD9vb6FEB6,201267,4
