,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.536,0.521,7,-4.128,1,0.0274,0.41,0.0,0.142,0.314,72.06,audio_features,5yxghrFKJbU7pcaUFEv1Sg,spotify:track:5yxghrFKJbU7pcaUFEv1Sg,https://api.spotify.com/v1/tracks/5yxghrFKJbU7pcaUFEv1Sg,https://api.spotify.com/v1/audio-analysis/5yxghrFKJbU7pcaUFEv1Sg,194707,4
1,0.522,0.96,9,-2.955,1,0.0714,0.00961,0.00306,0.0768,0.516,150.116,audio_features,6FRR9FtNdIGcf5AuF5P28c,spotify:track:6FRR9FtNdIGcf5AuF5P28c,https://api.spotify.com/v1/tracks/6FRR9FtNdIGcf5AuF5P28c,https://api.spotify.com/v1/audio-analysis/6FRR9FtNdIGcf5AuF5P28c,176400,4
2,0.516,0.401,9,-8.698,1,0.0284,0.00153,0.916,0.162,0.582,110.056,audio_features,0JYz5FTrZOeZRxOdl8pQCm,spotify:track:0JYz5FTrZOeZRxOdl8pQCm,https://api.spotify.com/v1/tracks/0JYz5FTrZOeZRxOdl8pQCm,https://api.spotify.com/v1/audio-analysis/0JYz5FTrZOeZRxOdl8pQCm,216030,4
3,0.532,0.674,11,-7.979,1,0.0482,0.00535,6.79e-06,0.343,0.631,154.095,audio_features,0Ek6HUyPABYEP9yyI2dDZy,spotify:track:0Ek6HUyPABYEP9yyI2dDZy,https://api.spotify.com/v1/tracks/0Ek6HUyPABYEP9yyI2dDZy,https://api.spotify.com/v1/audio-analysis/0Ek6HUyPABYEP9yyI2dDZy,221280,4
4,0.512,0.972,10,-6.312,0,0.0581,0.0805,0.352,0.166,0.268,149.993,audio_features,3TzPEytBqwGZEzUbGsefaT,spotify:track:3TzPEytBqwGZEzUbGsefaT,https://api.spotify.com/v1/tracks/3TzPEytBqwGZEzUbGsefaT,https://api.spotify.com/v1/audio-analysis/3TzPEytBqwGZEzUbGsefaT,385600,4
5,0.644,0.852,1,-3.722,1,0.0486,0.102,0.0,0.088,0.529,127.525,audio_features,2izIV2CY9WNau81TLlfoa5,spotify:track:2izIV2CY9WNau81TLlfoa5,https://api.spotify.com/v1/tracks/2izIV2CY9WNau81TLlfoa5,https://api.spotify.com/v1/audio-analysis/2izIV2CY9WNau81TLlfoa5,223240,4
6,0.762,0.919,9,-3.378,0,0.069,0.295,0.0,0.126,0.603,109.971,audio_features,4iEWnkDewJ72copeODWuOw,spotify:track:4iEWnkDewJ72copeODWuOw,https://api.spotify.com/v1/tracks/4iEWnkDewJ72copeODWuOw,https://api.spotify.com/v1/audio-analysis/4iEWnkDewJ72copeODWuOw,213013,4
7,0.635,0.777,1,-6.018,1,0.231,0.181,0.0,0.357,0.177,128.09,audio_features,0RyA3o15NOLJYtm9NlDu5c,spotify:track:0RyA3o15NOLJYtm9NlDu5c,https://api.spotify.com/v1/tracks/0RyA3o15NOLJYtm9NlDu5c,https://api.spotify.com/v1/audio-analysis/0RyA3o15NOLJYtm9NlDu5c,218947,4
8,0.688,0.664,2,-5.621,1,0.131,0.13,0.0,0.16,0.655,81.031,audio_features,359uDQWA7BYzVEIpBJ7TFI,spotify:track:359uDQWA7BYzVEIpBJ7TFI,https://api.spotify.com/v1/tracks/359uDQWA7BYzVEIpBJ7TFI,https://api.spotify.com/v1/audio-analysis/359uDQWA7BYzVEIpBJ7TFI,251089,4
9,0.756,0.522,7,-5.14,1,0.151,0.252,1.13e-06,0.15,0.761,97.036,audio_features,5OV4U8bYY2WN9hBuzzqwPB,spotify:track:5OV4U8bYY2WN9hBuzzqwPB,https://api.spotify.com/v1/tracks/5OV4U8bYY2WN9hBuzzqwPB,https://api.spotify.com/v1/audio-analysis/5OV4U8bYY2WN9hBuzzqwPB,235102,4
