,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.603,0.352,9,-6.823,1,0.0287,0.824,0.000272,0.194,0.256,108.041,audio_features,1FGvbfMafLBdymgrtGAZYh,spotify:track:1FGvbfMafLBdymgrtGAZYh,https://api.spotify.com/v1/tracks/1FGvbfMafLBdymgrtGAZYh,https://api.spotify.com/v1/audio-analysis/1FGvbfMafLBdymgrtGAZYh,245780,4
1,0.571,0.442,1,-4.985,1,0.0283,0.647,0.0,0.0948,0.68,135.069,audio_features,1wZduXxvmUzGBgQher3am4,spotify:track:1wZduXxvmUzGBgQher3am4,https://api.spotify.com/v1/tracks/1wZduXxvmUzGBgQher3am4,https://api.spotify.com/v1/audio-analysis/1wZduXxvmUzGBgQher3am4,243417,4
2,0.697,0.791,2,-8.14,0,0.033,0.00293,0.0346,0.368,0.966,129.136,audio_features,0KnPm2TRs8XIDNouoLKfdX,spotify:track:0KnPm2TRs8XIDNouoLKfdX,https://api.spotify.com/v1/tracks/0KnPm2TRs8XIDNouoLKfdX,https://api.spotify.com/v1/audio-analysis/0KnPm2TRs8XIDNouoLKfdX,327062,4
3,0.756,0.76,10,-5.726,0,0.0573,0.00806,0.00207,0.0563,0.292,121.994,audio_features,6enIhZlRQCodNhIs1PHlad,spotify:track:6enIhZlRQCodNhIs1PHlad,https://api.spotify.com/v1/tracks/6enIhZlRQCodNhIs1PHlad,https://api.spotify.com/v1/audio-analysis/6enIhZlRQCodNhIs1PHlad,218361,4
4,0.829,0.482,6,-8.569,0,0.256,0.0511,0.0,0.0507,0.805,75.2,audio_features,4QYvuCdl2N7cXIxZeN1FHL,spotify:track:4QYvuCdl2N7cXIxZeN1FHL,https://api.spotify.com/v1/tracks/4QYvuCdl2N7cXIxZeN1FHL,https://api.spotify.com/v1/audio-analysis/4QYvuCdl2N7cXIxZeN1FHL,325000,4
5,0.115,0.0534,10,-26.575,0,0.039,0.855,0.935,0.107,0.0387,65.458,audio_features,36Cv84a2qCZarCdtTcMJnj,spotify:track:36Cv84a2qCZarCdtTcMJnj,https://api.spotify.com/v1/tracks/36Cv84a2qCZarCdtTcMJnj,https://api.spotify.com/v1/audio-analysis/36Cv84a2qCZarCdtTcMJnj,296000,3
6,0.33,0.379,4,-8.871,0,0.0408,0.0723,0.0,0.0703,0.177,78.529,audio_features,1IPfImi6ZtZlZo90xPigfM,spotify:track:1IPfImi6ZtZlZo90xPigfM,https://api.spotify.com/v1/tracks/1IPfImi6ZtZlZo90xPigfM,https://api.spotify.com/v1/audio-analysis/1IPfImi6ZtZlZo90xPigfM,212072,3
7,0.588,0.58,0,-7.833,1,0.0272,0.298,0.0,0.0811,0.492,138.013,audio_features,61D7vLaZ8mLDEUc2wgUyDE,spotify:track:61D7vLaZ8mLDEUc2wgUyDE,https://api.spotify.com/v1/tracks/61D7vLaZ8mLDEUc2wgUyDE,https://api.spotify.com/v1/audio-analysis/61D7vLaZ8mLDEUc2wgUyDE,228453,4
8,0.557,0.862,0,-4.029,1,0.0636,0.000416,0.000314,0.0577,0.531,174.114,audio_features,3nCqvNZj68zVlT3Dy7fJ3b,spotify:track:3nCqvNZj68zVlT3Dy7fJ3b,https://api.spotify.com/v1/tracks/3nCqvNZj68zVlT3Dy7fJ3b,https://api.spotify.com/v1/audio-analysis/3nCqvNZj68zVlT3Dy7fJ3b,214707,4
9,0.327,0.804,4,-6.951,1,0.0563,0.00951,0.0,0.222,0.683,174.24,audio_features,4RUSp82ZofLziZkUVh1x2s,spotify:track:4RUSp82ZofLziZkUVh1x2s,https://api.spotify.com/v1/tracks/4RUSp82ZofLziZkUVh1x2s,https://api.spotify.com/v1/audio-analysis/4RUSp82ZofLziZkUVh1x2s,256093,4
