,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.771,0.807,1,-8.667,1,0.148,0.00298,0.000579,0.237,0.387,127.984,audio_features,7GOI0uSBHEb3e0CZMDEjBz,spotify:track:7GOI0uSBHEb3e0CZMDEjBz,https://api.spotify.com/v1/tracks/7GOI0uSBHEb3e0CZMDEjBz,https://api.spotify.com/v1/audio-analysis/7GOI0uSBHEb3e0CZMDEjBz,184294,4
1,0.559,0.827,1,-5.206,1,0.0273,0.0122,0.0,0.356,0.703,109.965,audio_features,4sNDKElkpup3PbBShQw1s7,spotify:track:4sNDKElkpup3PbBShQw1s7,https://api.spotify.com/v1/tracks/4sNDKElkpup3PbBShQw1s7,https://api.spotify.com/v1/audio-analysis/4sNDKElkpup3PbBShQw1s7,184587,4
2,0.707,0.525,10,-11.316,1,0.0296,0.6,0.0,0.148,0.809,98.636,audio_features,4rIPFGV10rN1VXupWSDb3H,spotify:track:4rIPFGV10rN1VXupWSDb3H,https://api.spotify.com/v1/tracks/4rIPFGV10rN1VXupWSDb3H,https://api.spotify.com/v1/audio-analysis/4rIPFGV10rN1VXupWSDb3H,222267,4
3,0.741,0.829,7,-2.417,1,0.0369,0.113,0.0,0.0857,0.701,98.516,audio_features,3PPgJlgCbwTP14BvcsQjYR,spotify:track:3PPgJlgCbwTP14BvcsQjYR,https://api.spotify.com/v1/tracks/3PPgJlgCbwTP14BvcsQjYR,https://api.spotify.com/v1/audio-analysis/3PPgJlgCbwTP14BvcsQjYR,196663,4
4,0.721,0.291,3,-11.237,1,0.039,0.859,0.0,0.258,0.715,142.474,audio_features,6h9zK0ZNXrTIP0zlWXqCDq,spotify:track:6h9zK0ZNXrTIP0zlWXqCDq,https://api.spotify.com/v1/tracks/6h9zK0ZNXrTIP0zlWXqCDq,https://api.spotify.com/v1/audio-analysis/6h9zK0ZNXrTIP0zlWXqCDq,100453,4
5,0.506,0.712,2,-6.22,0,0.0601,0.00907,0.0,0.135,0.308,119.987,audio_features,0ArhpvJd0FT3BMEgUKzb0x,spotify:track:0ArhpvJd0FT3BMEgUKzb0x,https://api.spotify.com/v1/tracks/0ArhpvJd0FT3BMEgUKzb0x,https://api.spotify.com/v1/audio-analysis/0ArhpvJd0FT3BMEgUKzb0x,228287,4
6,0.799,0.437,0,-13.074,1,0.0383,0.86,0.000498,0.11,0.883,122.213,audio_features,4PMAKHWnw6PnA4Xsaq4uAl,spotify:track:4PMAKHWnw6PnA4Xsaq4uAl,https://api.spotify.com/v1/tracks/4PMAKHWnw6PnA4Xsaq4uAl,https://api.spotify.com/v1/audio-analysis/4PMAKHWnw6PnA4Xsaq4uAl,133333,4
7,0.596,0.856,5,-8.285,0,0.0417,0.0453,1.17e-05,0.317,0.732,99.414,audio_features,7rlZvzP6PNU48WNsAS3FLT,spotify:track:7rlZvzP6PNU48WNsAS3FLT,https://api.spotify.com/v1/tracks/7rlZvzP6PNU48WNsAS3FLT,https://api.spotify.com/v1/audio-analysis/7rlZvzP6PNU48WNsAS3FLT,320993,4
8,0.671,0.655,5,-9.443,0,0.22,0.453,0.0,0.233,0.814,105.099,audio_features,725fdnXEqS0Xs1sTvdNuHq,spotify:track:725fdnXEqS0Xs1sTvdNuHq,https://api.spotify.com/v1/tracks/725fdnXEqS0Xs1sTvdNuHq,https://api.spotify.com/v1/audio-analysis/725fdnXEqS0Xs1sTvdNuHq,190173,4
9,0.524,0.504,11,-13.89,0,0.0339,0.643,0.121,0.0895,0.576,129.934,audio_features,7k9jXKilHbAclcutZbOPiX,spotify:track:7k9jXKilHbAclcutZbOPiX,https://api.spotify.com/v1/tracks/7k9jXKilHbAclcutZbOPiX,https://api.spotify.com/v1/audio-analysis/7k9jXKilHbAclcutZbOPiX,245987,4
