,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.554,0.805,4,-3.128,1,0.0597,0.0279,0.0,0.359,0.697,98.981,audio_features,4IzQJoLynUp5x77qU0l5JL,spotify:track:4IzQJoLynUp5x77qU0l5JL,https://api.spotify.com/v1/tracks/4IzQJoLynUp5x77qU0l5JL,https://api.spotify.com/v1/audio-analysis/4IzQJoLynUp5x77qU0l5JL,184293,4
1,0.621,0.827,11,-7.309,1,0.0454,0.0409,0.0,0.0815,0.65,99.979,audio_features,07HeFSqsEGq4eWyerDrW1a,spotify:track:07HeFSqsEGq4eWyerDrW1a,https://api.spotify.com/v1/tracks/07HeFSqsEGq4eWyerDrW1a,https://api.spotify.com/v1/audio-analysis/07HeFSqsEGq4eWyerDrW1a,199113,4
2,0.637,0.369,4,-6.842,1,0.0307,0.873,0.0,0.224,0.466,119.511,audio_features,6diKYzx6aFEBERiDYIam1Z,spotify:track:6diKYzx6aFEBERiDYIam1Z,https://api.spotify.com/v1/tracks/6diKYzx6aFEBERiDYIam1Z,https://api.spotify.com/v1/audio-analysis/6diKYzx6aFEBERiDYIam1Z,155651,4
3,0.447,0.798,1,-4.654,1,0.0427,0.000778,0.0251,0.123,0.52,150.157,audio_features,5Ora7pLGU6pqXaRYtzoF4f,spotify:track:5Ora7pLGU6pqXaRYtzoF4f,https://api.spotify.com/v1/tracks/5Ora7pLGU6pqXaRYtzoF4f,https://api.spotify.com/v1/audio-analysis/5Ora7pLGU6pqXaRYtzoF4f,140480,4
4,0.553,0.663,11,-6.412,1,0.0837,0.171,1.64e-06,0.595,0.299,139.979,audio_features,4DOoissGiO2oc7vtGkhAib,spotify:track:4DOoissGiO2oc7vtGkhAib,https://api.spotify.com/v1/tracks/4DOoissGiO2oc7vtGkhAib,https://api.spotify.com/v1/audio-analysis/4DOoissGiO2oc7vtGkhAib,503320,4
5,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,audio_features,5XMjXjwCkJVmk0AHm7z8IV,spotify:track:5XMjXjwCkJVmk0AHm7z8IV,https://api.spotify.com/v1/tracks/5XMjXjwCkJVmk0AHm7z8IV,https://api.spotify.com/v1/audio-analysis/5XMjXjwCkJVmk0AHm7z8IV,195667,4
6,0.636,0.467,4,-10.1,1,0.0421,0.0915,1.7e-06,0.117,0.58,96.639,audio_features,709JP07qJbz95uMOLHYlWu,spotify:track:709JP07qJbz95uMOLHYlWu,https://api.spotify.com/v1/tracks/709JP07qJbz95uMOLHYlWu,https://api.spotify.com/v1/audio-analysis/709JP07qJbz95uMOLHYlWu,231467,4
7,0.514,0.474,8,-7.18,1,0.0349,0.667,0.0,0.308,0.363,120.39,audio_features,1ZFu5Zz8XaS2q03fafwWKF,spotify:track:1ZFu5Zz8XaS2q03fafwWKF,https://api.spotify.com/v1/tracks/1ZFu5Zz8XaS2q03fafwWKF,https://api.spotify.com/v1/audio-analysis/1ZFu5Zz8XaS2q03fafwWKF,261387,4
8,0.328,0.622,5,-7.291,0,0.0866,0.858,0.0,0.104,0.401,74.267,audio_features,6MreoQf8oixWI2xRcw3Fv1,spotify:track:6MreoQf8oixWI2xRcw3Fv1,https://api.spotify.com/v1/tracks/6MreoQf8oixWI2xRcw3Fv1,https://api.spotify.com/v1/audio-analysis/6MreoQf8oixWI2xRcw3Fv1,228093,4
9,0.769,0.899,10,-3.104,0,0.165,0.0139,0.0,0.0681,0.641,95.058,audio_features,4tXA1TUmKvz7CbUT9LUHDx,spotify:track:4tXA1TUmKvz7CbUT9LUHDx,https://api.spotify.com/v1/tracks/4tXA1TUmKvz7CbUT9LUHDx,https://api.spotify.com/v1/audio-analysis/4tXA1TUmKvz7CbUT9LUHDx,217587,4
10,0.41,0.761,4,-9.453,0,0.0687,0.0685,0.00772,0.0758,0.392,132.923,audio_features,0YveezON7jpiaHA8fnUHxN,spotify:track:0YveezON7jpiaHA8fnUHxN,https://api.spotify.com/v1/tracks/0YveezON7jpiaHA8fnUHxN,https://api.spotify.com/v1/audio-analysis/0YveezON7jpiaHA8fnUHxN,510573,4
11,0.615,0.531,0,-6.303,1,0.0242,0.0814,0.00989,0.1,0.274,93.997,audio_features,4tJqzoVBO6Iyq5l5JXkdJI,spotify:track:4tJqzoVBO6Iyq5l5JXkdJI,https://api.spotify.com/v1/tracks/4tJqzoVBO6Iyq5l5JXkdJI,https://api.spotify.com/v1/audio-analysis/4tJqzoVBO6Iyq5l5JXkdJI,248973,4
12,0.633,0.811,0,-6.661,1,0.0327,0.112,0.015,0.12,0.93,130.157,audio_features,2GNFDAYqOl9uJEOTqYDISb,spotify:track:2GNFDAYqOl9uJEOTqYDISb,https://api.spotify.com/v1/tracks/2GNFDAYqOl9uJEOTqYDISb,https://api.spotify.com/v1/audio-analysis/2GNFDAYqOl9uJEOTqYDISb,146781,4
13,0.478,0.914,4,-6.141,1,0.0398,0.465,0.00353,0.282,0.959,170.17,audio_features,6ASzF6lnAamXQvWLPa3WDi,spotify:track:6ASzF6lnAamXQvWLPa3WDi,https://api.spotify.com/v1/tracks/6ASzF6lnAamXQvWLPa3WDi,https://api.spotify.com/v1/audio-analysis/6ASzF6lnAamXQvWLPa3WDi,191347,4
14,0.334,0.786,10,-8.773,0,0.0721,0.0832,0.0744,0.322,0.379,139.995,audio_features,4LM3MtaBdn0bTZW1GqzRVd,spotify:track:4LM3MtaBdn0bTZW1GqzRVd,https://api.spotify.com/v1/tracks/4LM3MtaBdn0bTZW1GqzRVd,https://api.spotify.com/v1/audio-analysis/4LM3MtaBdn0bTZW1GqzRVd,462093,4
15,0.714,0.772,6,-5.289,1,0.104,0.0218,1.33e-05,0.101,0.204,88.037,audio_features,3EJUnbxxsQp3ZXg65dOtz8,spotify:track:3EJUnbxxsQp3ZXg65dOtz8,https://api.spotify.com/v1/tracks/3EJUnbxxsQp3ZXg65dOtz8,https://api.spotify.com/v1/audio-analysis/3EJUnbxxsQp3ZXg65dOtz8,163082,5
16,0.623,0.785,8,-3.797,1,0.052,0.0834,1.18e-05,0.0604,0.678,122.363,audio_features,0Bf3bLtRSlpXl5l5MuzZd6,spotify:track:0Bf3bLtRSlpXl5l5MuzZd6,https://api.spotify.com/v1/tracks/0Bf3bLtRSlpXl5l5MuzZd6,https://api.spotify.com/v1/audio-analysis/0Bf3bLtRSlpXl5l5MuzZd6,315267,4
17,0.513,0.727,2,-5.093,1,0.0295,0.181,0.0,0.592,0.493,147.91,audio_features,4I1JYY51J72q3GDVbd6miH,spotify:track:4I1JYY51J72q3GDVbd6miH,https://api.spotify.com/v1/tracks/4I1JYY51J72q3GDVbd6miH,https://api.spotify.com/v1/audio-analysis/4I1JYY51J72q3GDVbd6miH,223560,4
18,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,audio_features,2jQiSYrwJehQAcuaaQrXnS,spotify:track:2jQiSYrwJehQAcuaaQrXnS,https://api.spotify.com/v1/tracks/2jQiSYrwJehQAcuaaQrXnS,https://api.spotify.com/v1/audio-analysis/2jQiSYrwJehQAcuaaQrXnS,230011,3
19,0.597,0.56,2,-7.594,1,0.0548,0.00884,0.0,0.0939,0.148,134.953,audio_features,7KyEgCM3EdWPYi5WHuhc1y,spotify:track:7KyEgCM3EdWPYi5WHuhc1y,https://api.spotify.com/v1/tracks/7KyEgCM3EdWPYi5WHuhc1y,https://api.spotify.com/v1/audio-analysis/7KyEgCM3EdWPYi5WHuhc1y,262307,4
20,0.428,0.902,3,-4.253,1,0.0621,0.0218,0.00114,0.264,0.459,173.916,audio_features,3vAvBBwu33IMhZRQfx8F5w,spotify:track:3vAvBBwu33IMhZRQfx8F5w,https://api.spotify.com/v1/tracks/3vAvBBwu33IMhZRQfx8F5w,https://api.spotify.com/v1/audio-analysis/3vAvBBwu33IMhZRQfx8F5w,278810,4
21,0.506,0.609,0,-5.073,0,0.0326,0.0958,8.35e-05,0.16,0.305,134.885,audio_features,7LdV3FGsMhxBOsbS4lf4ma,spotify:track:7LdV3FGsMhxBOsbS4lf4ma,https://api.spotify.com/v1/tracks/7LdV3FGsMhxBOsbS4lf4ma,https://api.spotify.com/v1/audio-analysis/7LdV3FGsMhxBOsbS4lf4ma,255160,4
22,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35e-05,0.114,0.443,129.964,audio_features,3GCL1PydwsLodcpv0Ll1ch,spotify:track:3GCL1PydwsLodcpv0Ll1ch,https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch,https://api.spotify.com/v1/audio-analysis/3GCL1PydwsLodcpv0Ll1ch,231133,4
23,0.487,0.837,9,-4.686,1,0.0413,0.248,0.0,0.882,0.524,85.047,audio_features,6fatfVyNYUjE4mLKgVdWNn,spotify:track:6fatfVyNYUjE4mLKgVdWNn,https://api.spotify.com/v1/tracks/6fatfVyNYUjE4mLKgVdWNn,https://api.spotify.com/v1/audio-analysis/6fatfVyNYUjE4mLKgVdWNn,258160,4
