,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.403,0.161,7,-14.466,1,0.0321,0.713,0.0,0.109,0.249,109.888,audio_features,46QBQSUuGJUBLGhc9KachJ,spotify:track:46QBQSUuGJUBLGhc9KachJ,https://api.spotify.com/v1/tracks/46QBQSUuGJUBLGhc9KachJ,https://api.spotify.com/v1/audio-analysis/46QBQSUuGJUBLGhc9KachJ,187573,4
1,0.47,0.492,10,-7.538,1,0.0758,0.667,0.0,0.0889,0.229,91.837,audio_features,2gKw8lCWa9XkHxrCSXaEcQ,spotify:track:2gKw8lCWa9XkHxrCSXaEcQ,https://api.spotify.com/v1/tracks/2gKw8lCWa9XkHxrCSXaEcQ,https://api.spotify.com/v1/audio-analysis/2gKw8lCWa9XkHxrCSXaEcQ,298587,4
2,0.563,0.896,8,-2.394,1,0.0425,0.0932,1.89e-05,0.103,0.187,128.028,audio_features,7qZO40P0GQeXIRSXSVXg9z,spotify:track:7qZO40P0GQeXIRSXSVXg9z,https://api.spotify.com/v1/tracks/7qZO40P0GQeXIRSXSVXg9z,https://api.spotify.com/v1/audio-analysis/7qZO40P0GQeXIRSXSVXg9z,227311,4
3,0.867,0.804,11,-6.064,0,0.0598,0.0827,0.00117,0.0585,0.697,111.655,audio_features,7x39A5r2rAGicc0DdGXobh,spotify:track:7x39A5r2rAGicc0DdGXobh,https://api.spotify.com/v1/tracks/7x39A5r2rAGicc0DdGXobh,https://api.spotify.com/v1/audio-analysis/7x39A5r2rAGicc0DdGXobh,288813,4
4,0.545,0.399,10,-6.908,0,0.0529,0.717,0.0,0.117,0.501,103.266,audio_features,5IEjk9xrbtTlnoRznXTIMz,spotify:track:5IEjk9xrbtTlnoRznXTIMz,https://api.spotify.com/v1/tracks/5IEjk9xrbtTlnoRznXTIMz,https://api.spotify.com/v1/audio-analysis/5IEjk9xrbtTlnoRznXTIMz,120160,4
5,0.267,0.822,1,-4.936,0,0.0485,0.194,0.0,0.152,0.0878,147.126,audio_features,7lq4SU5eAmKzj5tnGcnX4Z,spotify:track:7lq4SU5eAmKzj5tnGcnX4Z,https://api.spotify.com/v1/tracks/7lq4SU5eAmKzj5tnGcnX4Z,https://api.spotify.com/v1/audio-analysis/7lq4SU5eAmKzj5tnGcnX4Z,365253,4
6,0.254,0.952,2,-3.472,0,0.0497,2.68e-05,0.000391,0.209,0.481,145.024,audio_features,3uq1JSqEFzVzcmFJc6SXDS,spotify:track:3uq1JSqEFzVzcmFJc6SXDS,https://api.spotify.com/v1/tracks/3uq1JSqEFzVzcmFJc6SXDS,https://api.spotify.com/v1/audio-analysis/3uq1JSqEFzVzcmFJc6SXDS,355320,4
7,0.639,0.846,9,-6.184,0,0.0439,0.0325,0.0,0.116,0.475,115.965,audio_features,3M31S6f0z8S3nkFh3eS06W,spotify:track:3M31S6f0z8S3nkFh3eS06W,https://api.spotify.com/v1/tracks/3M31S6f0z8S3nkFh3eS06W,https://api.spotify.com/v1/audio-analysis/3M31S6f0z8S3nkFh3eS06W,224813,4
8,0.668,0.902,0,-1.479,0,0.0867,0.00104,0.00344,0.0439,0.343,128.002,audio_features,3HaY2F5kDuDgcMelr0m1mr,spotify:track:3HaY2F5kDuDgcMelr0m1mr,https://api.spotify.com/v1/tracks/3HaY2F5kDuDgcMelr0m1mr,https://api.spotify.com/v1/audio-analysis/3HaY2F5kDuDgcMelr0m1mr,390000,4
9,0.661,0.522,7,-13.05,0,0.0307,0.373,0.00058,0.0733,0.897,102.454,audio_features,39upzShiWUjweO2v6Ewfjw,spotify:track:39upzShiWUjweO2v6Ewfjw,https://api.spotify.com/v1/tracks/39upzShiWUjweO2v6Ewfjw,https://api.spotify.com/v1/audio-analysis/39upzShiWUjweO2v6Ewfjw,286573,4
