,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.586,0.859,6,-3.607,0,0.0547,0.1,0.0,0.354,0.561,90.013,audio_features,664h7qJFIOP1QrX9tpeHmf,spotify:track:664h7qJFIOP1QrX9tpeHmf,https://api.spotify.com/v1/tracks/664h7qJFIOP1QrX9tpeHmf,https://api.spotify.com/v1/audio-analysis/664h7qJFIOP1QrX9tpeHmf,189693,4
1,0.869,0.468,10,-4.93,0,0.1,0.00548,0.00301,0.129,0.372,128.044,audio_features,5PjbVRRS1YxSJRb3ThSNnE,spotify:track:5PjbVRRS1YxSJRb3ThSNnE,https://api.spotify.com/v1/tracks/5PjbVRRS1YxSJRb3ThSNnE,https://api.spotify.com/v1/audio-analysis/5PjbVRRS1YxSJRb3ThSNnE,279133,4
2,0.598,0.221,9,-10.484,1,0.0303,0.907,4.19e-05,0.0723,0.274,106.771,audio_features,2sEq2rC3ynYsT49x7utWnd,spotify:track:2sEq2rC3ynYsT49x7utWnd,https://api.spotify.com/v1/tracks/2sEq2rC3ynYsT49x7utWnd,https://api.spotify.com/v1/audio-analysis/2sEq2rC3ynYsT49x7utWnd,184004,4
3,0.504,0.83,11,-3.383,0,0.125,0.00581,0.0,0.181,0.399,102.978,audio_features,2V3VjHLVEOdW33N4ckwEhq,spotify:track:2V3VjHLVEOdW33N4ckwEhq,https://api.spotify.com/v1/tracks/2V3VjHLVEOdW33N4ckwEhq,https://api.spotify.com/v1/audio-analysis/2V3VjHLVEOdW33N4ckwEhq,228680,4
4,0.708,0.682,11,-4.546,1,0.062,0.689,1.07e-05,0.104,0.534,130.028,audio_features,0LiteLBEA32FDQ86YZDUgA,spotify:track:0LiteLBEA32FDQ86YZDUgA,https://api.spotify.com/v1/tracks/0LiteLBEA32FDQ86YZDUgA,https://api.spotify.com/v1/audio-analysis/0LiteLBEA32FDQ86YZDUgA,177200,4
5,0.483,0.326,9,-10.151,0,0.0951,0.872,0.0,0.901,0.494,68.632,audio_features,4hjBwHjNwqN5Yjourwgzxp,spotify:track:4hjBwHjNwqN5Yjourwgzxp,https://api.spotify.com/v1/tracks/4hjBwHjNwqN5Yjourwgzxp,https://api.spotify.com/v1/audio-analysis/4hjBwHjNwqN5Yjourwgzxp,141173,4
6,0.657,0.666,9,-6.701,1,0.029,0.178,0.0142,0.292,0.521,109.985,audio_features,638EurCtZxrR7t4b2oLHYq,spotify:track:638EurCtZxrR7t4b2oLHYq,https://api.spotify.com/v1/tracks/638EurCtZxrR7t4b2oLHYq,https://api.spotify.com/v1/audio-analysis/638EurCtZxrR7t4b2oLHYq,172227,4
7,0.775,0.392,0,-6.906,1,0.0459,0.239,0.0,0.0792,0.435,122.093,audio_features,38w2rQkGxiH3eiLU8pXdSi,spotify:track:38w2rQkGxiH3eiLU8pXdSi,https://api.spotify.com/v1/tracks/38w2rQkGxiH3eiLU8pXdSi,https://api.spotify.com/v1/audio-analysis/38w2rQkGxiH3eiLU8pXdSi,188000,4
8,0.447,0.814,0,-4.006,0,0.0317,6.93e-05,0.00108,0.0852,0.191,130.902,audio_features,4LMPdO5WWcdWAQEhySjKZd,spotify:track:4LMPdO5WWcdWAQEhySjKZd,https://api.spotify.com/v1/tracks/4LMPdO5WWcdWAQEhySjKZd,https://api.spotify.com/v1/audio-analysis/4LMPdO5WWcdWAQEhySjKZd,258587,4
9,0.679,0.482,0,-9.732,0,0.0593,0.31,0.0357,0.369,0.361,81.438,audio_features,09p5g2gI4mz8NZaPrY1xbH,spotify:track:09p5g2gI4mz8NZaPrY1xbH,https://api.spotify.com/v1/tracks/09p5g2gI4mz8NZaPrY1xbH,https://api.spotify.com/v1/audio-analysis/09p5g2gI4mz8NZaPrY1xbH,160832,4
10,0.593,0.731,1,-5.21,1,0.149,0.108,1.52e-06,0.103,0.61,160.084,audio_features,1H7yy9jlDYS2EBF41J6Yf5,spotify:track:1H7yy9jlDYS2EBF41J6Yf5,https://api.spotify.com/v1/tracks/1H7yy9jlDYS2EBF41J6Yf5,https://api.spotify.com/v1/audio-analysis/1H7yy9jlDYS2EBF41J6Yf5,279147,4
11,0.621,0.881,0,-3.872,1,0.0295,0.0433,0.0,0.401,0.622,104.975,audio_features,5mYLVplVjmd1GMe2oAhr9O,spotify:track:5mYLVplVjmd1GMe2oAhr9O,https://api.spotify.com/v1/tracks/5mYLVplVjmd1GMe2oAhr9O,https://api.spotify.com/v1/audio-analysis/5mYLVplVjmd1GMe2oAhr9O,215946,4
12,0.904,0.758,10,-8.849,1,0.123,0.0334,0.0,0.324,0.769,120.615,audio_features,3e1jep3Frf0XaWBTEQctQA,spotify:track:3e1jep3Frf0XaWBTEQctQA,https://api.spotify.com/v1/tracks/3e1jep3Frf0XaWBTEQctQA,https://api.spotify.com/v1/audio-analysis/3e1jep3Frf0XaWBTEQctQA,338093,4
