,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.682,0.243,6,-14.249,1,0.0338,0.262,0.0394,0.123,0.146,127.89,audio_features,3PjyY3QI2aZ3fxwqB8tdsZ,spotify:track:3PjyY3QI2aZ3fxwqB8tdsZ,https://api.spotify.com/v1/tracks/3PjyY3QI2aZ3fxwqB8tdsZ,https://api.spotify.com/v1/audio-analysis/3PjyY3QI2aZ3fxwqB8tdsZ,234451,4
1,0.706,0.611,10,-10.699,1,0.0281,0.0337,0.0211,0.135,0.798,114.732,audio_features,0pT7Vws8MhBLXx7rwqOwMD,spotify:track:0pT7Vws8MhBLXx7rwqOwMD,https://api.spotify.com/v1/tracks/0pT7Vws8MhBLXx7rwqOwMD,https://api.spotify.com/v1/audio-analysis/0pT7Vws8MhBLXx7rwqOwMD,290653,4
2,0.49,0.919,6,-2.663,1,0.231,0.0514,0.0,0.537,0.566,178.095,audio_features,2Tj9tLW13WlGL0GUwhgL5y,spotify:track:2Tj9tLW13WlGL0GUwhgL5y,https://api.spotify.com/v1/tracks/2Tj9tLW13WlGL0GUwhgL5y,https://api.spotify.com/v1/audio-analysis/2Tj9tLW13WlGL0GUwhgL5y,212520,4
3,0.647,0.754,1,-5.927,0,0.0477,0.00213,0.0,0.108,0.8,127.955,audio_features,62ZG9b1n7ajVqFug8ymTT9,spotify:track:62ZG9b1n7ajVqFug8ymTT9,https://api.spotify.com/v1/tracks/62ZG9b1n7ajVqFug8ymTT9,https://api.spotify.com/v1/audio-analysis/62ZG9b1n7ajVqFug8ymTT9,156573,4
4,0.573,0.642,11,-10.613,1,0.621,0.487,0.0,0.319,0.32,143.69,audio_features,4ShIMQAPiYBkCdHCvLbelR,spotify:track:4ShIMQAPiYBkCdHCvLbelR,https://api.spotify.com/v1/tracks/4ShIMQAPiYBkCdHCvLbelR,https://api.spotify.com/v1/audio-analysis/4ShIMQAPiYBkCdHCvLbelR,269240,4
5,0.946,0.739,1,-5.755,1,0.279,0.0397,0.0,0.141,0.516,128.971,audio_features,42yaz95ojl9mpv3PteIYpB,spotify:track:42yaz95ojl9mpv3PteIYpB,https://api.spotify.com/v1/tracks/42yaz95ojl9mpv3PteIYpB,https://api.spotify.com/v1/audio-analysis/42yaz95ojl9mpv3PteIYpB,241837,4
6,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,audio_features,1Dr1fXbc2IxaK1Mu8P8Khz,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,https://api.spotify.com/v1/tracks/1Dr1fXbc2IxaK1Mu8P8Khz,https://api.spotify.com/v1/audio-analysis/1Dr1fXbc2IxaK1Mu8P8Khz,178000,4
7,0.399,0.211,1,-11.494,1,0.0398,0.779,0.00115,0.101,0.0421,78.963,audio_features,0zr2pgvk6SKgYdOm1TQJ6Z,spotify:track:0zr2pgvk6SKgYdOm1TQJ6Z,https://api.spotify.com/v1/tracks/0zr2pgvk6SKgYdOm1TQJ6Z,https://api.spotify.com/v1/audio-analysis/0zr2pgvk6SKgYdOm1TQJ6Z,240827,3
8,0.527,0.906,4,-5.445,0,0.0513,0.409,0.000772,0.412,0.784,148.03,audio_features,0Pcolnl2MxmjPSl4ZMSpWc,spotify:track:0Pcolnl2MxmjPSl4ZMSpWc,https://api.spotify.com/v1/tracks/0Pcolnl2MxmjPSl4ZMSpWc,https://api.spotify.com/v1/audio-analysis/0Pcolnl2MxmjPSl4ZMSpWc,229773,4
9,0.622,0.305,6,-12.333,1,0.0348,0.566,0.0,0.123,0.398,116.185,audio_features,7tQnrrEVTXDClXpSKkgw9x,spotify:track:7tQnrrEVTXDClXpSKkgw9x,https://api.spotify.com/v1/tracks/7tQnrrEVTXDClXpSKkgw9x,https://api.spotify.com/v1/audio-analysis/7tQnrrEVTXDClXpSKkgw9x,190040,4
10,0.729,0.878,1,-4.402,1,0.085,0.108,0.0,0.049,0.438,129.96,audio_features,03DQmSDUFs2qItZQbWz2s4,spotify:track:03DQmSDUFs2qItZQbWz2s4,https://api.spotify.com/v1/tracks/03DQmSDUFs2qItZQbWz2s4,https://api.spotify.com/v1/audio-analysis/03DQmSDUFs2qItZQbWz2s4,241763,4
11,0.675,0.816,4,-6.907,0,0.0347,0.0871,0.455,0.0762,0.731,113.988,audio_features,23QvEnAKldxHjeFJR6SrQO,spotify:track:23QvEnAKldxHjeFJR6SrQO,https://api.spotify.com/v1/tracks/23QvEnAKldxHjeFJR6SrQO,https://api.spotify.com/v1/audio-analysis/23QvEnAKldxHjeFJR6SrQO,212075,4
12,0.714,0.528,6,-10.223,1,0.0365,0.345,0.851,0.109,0.721,151.499,audio_features,6QLp8WLQlkqSd9l5fEt36R,spotify:track:6QLp8WLQlkqSd9l5fEt36R,https://api.spotify.com/v1/tracks/6QLp8WLQlkqSd9l5fEt36R,https://api.spotify.com/v1/audio-analysis/6QLp8WLQlkqSd9l5fEt36R,227867,4
13,0.688,0.14,6,-21.105,0,0.0336,0.901,0.172,0.107,0.039,105.054,audio_features,2ffh99UXcvaqSYALBz2x4J,spotify:track:2ffh99UXcvaqSYALBz2x4J,https://api.spotify.com/v1/tracks/2ffh99UXcvaqSYALBz2x4J,https://api.spotify.com/v1/audio-analysis/2ffh99UXcvaqSYALBz2x4J,206293,4
14,0.504,0.489,4,-9.585,0,0.132,0.382,4.88e-05,0.0661,0.436,140.656,audio_features,3AX6QHxulKfAwH1kURNrzU,spotify:track:3AX6QHxulKfAwH1kURNrzU,https://api.spotify.com/v1/tracks/3AX6QHxulKfAwH1kURNrzU,https://api.spotify.com/v1/audio-analysis/3AX6QHxulKfAwH1kURNrzU,197893,5
15,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,audio_features,0y9uTzK9cNKSAEHnpeRG8C,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C,248613,4
16,0.871,0.65,1,-4.829,1,0.0605,0.104,0.0,0.0867,0.421,112.046,audio_features,6QxmMgs6Xfs4BPNzNYlvgT,spotify:track:6QxmMgs6Xfs4BPNzNYlvgT,https://api.spotify.com/v1/tracks/6QxmMgs6Xfs4BPNzNYlvgT,https://api.spotify.com/v1/audio-analysis/6QxmMgs6Xfs4BPNzNYlvgT,184671,4
17,0.659,0.64,2,-6.544,1,0.0263,0.151,0.00477,0.109,0.211,96.935,audio_features,40CJfuACP98IVW9aY6wAmh,spotify:track:40CJfuACP98IVW9aY6wAmh,https://api.spotify.com/v1/tracks/40CJfuACP98IVW9aY6wAmh,https://api.spotify.com/v1/audio-analysis/40CJfuACP98IVW9aY6wAmh,179627,4
18,0.489,0.213,6,-15.312,0,0.0438,0.479,0.000191,0.116,0.49,95.483,audio_features,3qB4I3PRCv0CL6yA0DsRmz,spotify:track:3qB4I3PRCv0CL6yA0DsRmz,https://api.spotify.com/v1/tracks/3qB4I3PRCv0CL6yA0DsRmz,https://api.spotify.com/v1/audio-analysis/3qB4I3PRCv0CL6yA0DsRmz,166133,4
19,0.867,0.679,10,-12.028,0,0.207,0.0336,1.59e-06,0.0742,0.68,101.293,audio_features,4k9EkhkFZY8Bk41Qi0Ob7P,spotify:track:4k9EkhkFZY8Bk41Qi0Ob7P,https://api.spotify.com/v1/tracks/4k9EkhkFZY8Bk41Qi0Ob7P,https://api.spotify.com/v1/audio-analysis/4k9EkhkFZY8Bk41Qi0Ob7P,243200,4
20,0.598,0.8,6,-4.013,0,0.0362,0.00142,0.19,0.154,0.44,142.016,audio_features,4gnvnnm2oYy8IsUZ104wOS,spotify:track:4gnvnnm2oYy8IsUZ104wOS,https://api.spotify.com/v1/tracks/4gnvnnm2oYy8IsUZ104wOS,https://api.spotify.com/v1/audio-analysis/4gnvnnm2oYy8IsUZ104wOS,273803,4
21,0.933,0.728,7,-5.902,1,0.148,0.326,8.55e-06,0.0717,0.898,108.994,audio_features,0jdkdbnRwNVHJQ6zL84pQs,spotify:track:0jdkdbnRwNVHJQ6zL84pQs,https://api.spotify.com/v1/tracks/0jdkdbnRwNVHJQ6zL84pQs,https://api.spotify.com/v1/audio-analysis/0jdkdbnRwNVHJQ6zL84pQs,206400,4
22,0.315,0.889,0,-8.192,1,0.041,0.000376,0.00241,0.133,0.961,181.329,audio_features,7LyIoUsiMtelB1I0I4drEF,spotify:track:7LyIoUsiMtelB1I0I4drEF,https://api.spotify.com/v1/tracks/7LyIoUsiMtelB1I0I4drEF,https://api.spotify.com/v1/audio-analysis/7LyIoUsiMtelB1I0I4drEF,288467,4
23,0.546,0.657,1,-4.787,1,0.0332,0.0928,0.0,0.119,0.361,133.188,audio_features,1ZWLWVqeEMWMKTlteS0yLH,spotify:track:1ZWLWVqeEMWMKTlteS0yLH,https://api.spotify.com/v1/tracks/1ZWLWVqeEMWMKTlteS0yLH,https://api.spotify.com/v1/audio-analysis/1ZWLWVqeEMWMKTlteS0yLH,196933,4
24,0.878,0.894,6,-5.834,1,0.123,0.184,0.0,0.105,0.682,119.927,audio_features,2Jz1X6ZB0gkkCVgmeVGVGp,spotify:track:2Jz1X6ZB0gkkCVgmeVGVGp,https://api.spotify.com/v1/tracks/2Jz1X6ZB0gkkCVgmeVGVGp,https://api.spotify.com/v1/audio-analysis/2Jz1X6ZB0gkkCVgmeVGVGp,202867,4
25,0.802,0.753,4,-5.575,0,0.0838,0.00483,0.287,0.341,0.47,140.019,audio_features,5ZEZTM7dHtLhL5Hz0MAW0G,spotify:track:5ZEZTM7dHtLhL5Hz0MAW0G,https://api.spotify.com/v1/tracks/5ZEZTM7dHtLhL5Hz0MAW0G,https://api.spotify.com/v1/audio-analysis/5ZEZTM7dHtLhL5Hz0MAW0G,275491,4
26,0.674,0.645,0,-7.501,1,0.252,0.00631,0.000115,0.266,0.475,159.927,audio_features,465EW9vZOfX5FShKm93VXe,spotify:track:465EW9vZOfX5FShKm93VXe,https://api.spotify.com/v1/tracks/465EW9vZOfX5FShKm93VXe,https://api.spotify.com/v1/audio-analysis/465EW9vZOfX5FShKm93VXe,406427,4
27,0.314,0.855,2,-7.907,1,0.034,0.447,0.854,0.173,0.855,104.983,audio_features,7kl337nuuTTVcXJiQqBgwJ,spotify:track:7kl337nuuTTVcXJiQqBgwJ,https://api.spotify.com/v1/tracks/7kl337nuuTTVcXJiQqBgwJ,https://api.spotify.com/v1/audio-analysis/7kl337nuuTTVcXJiQqBgwJ,451160,4
28,0.264,0.97,4,-5.526,0,0.205,4.79e-05,0.187,0.12,0.278,160.727,audio_features,1b1BxkyPd5NMbmPdpVzdzu,spotify:track:1b1BxkyPd5NMbmPdpVzdzu,https://api.spotify.com/v1/tracks/1b1BxkyPd5NMbmPdpVzdzu,https://api.spotify.com/v1/audio-analysis/1b1BxkyPd5NMbmPdpVzdzu,255867,4
29,0.394,0.329,4,-12.218,1,0.0345,0.78,7.16e-05,0.102,0.268,72.345,audio_features,1zy9Ypjqd8TTxYsYEQOCy7,spotify:track:1zy9Ypjqd8TTxYsYEQOCy7,https://api.spotify.com/v1/tracks/1zy9Ypjqd8TTxYsYEQOCy7,https://api.spotify.com/v1/audio-analysis/1zy9Ypjqd8TTxYsYEQOCy7,260440,4
30,0.423,0.317,0,-10.373,1,0.0333,0.871,0.0,0.432,0.233,127.998,audio_features,3hRqe8K2zPeUT3eAa22aPz,spotify:track:3hRqe8K2zPeUT3eAa22aPz,https://api.spotify.com/v1/tracks/3hRqe8K2zPeUT3eAa22aPz,https://api.spotify.com/v1/audio-analysis/3hRqe8K2zPeUT3eAa22aPz,279960,3
31,0.794,0.645,1,-5.723,0,0.129,0.339,0.0,0.13,0.831,85.295,audio_features,0pvZzCtR3o8t03T5LDnp6G,spotify:track:0pvZzCtR3o8t03T5LDnp6G,https://api.spotify.com/v1/tracks/0pvZzCtR3o8t03T5LDnp6G,https://api.spotify.com/v1/audio-analysis/0pvZzCtR3o8t03T5LDnp6G,261573,4
32,0.652,0.323,6,-13.705,1,0.0304,0.676,0.00245,0.102,0.0753,114.038,audio_features,7hX4fFsdWflBXRg2t994R7,spotify:track:7hX4fFsdWflBXRg2t994R7,https://api.spotify.com/v1/tracks/7hX4fFsdWflBXRg2t994R7,https://api.spotify.com/v1/audio-analysis/7hX4fFsdWflBXRg2t994R7,340000,4
33,0.273,0.135,0,-16.449,1,0.0381,0.826,0.627,0.106,0.268,84.022,audio_features,5X0kkx0LFKtRyXYPSRjdc8,spotify:track:5X0kkx0LFKtRyXYPSRjdc8,https://api.spotify.com/v1/tracks/5X0kkx0LFKtRyXYPSRjdc8,https://api.spotify.com/v1/audio-analysis/5X0kkx0LFKtRyXYPSRjdc8,458933,4
34,0.784,0.728,0,-4.549,0,0.0539,0.34,0.0,0.222,0.713,110.165,audio_features,60APt5N2NRaKWf5xzJdzyC,spotify:track:60APt5N2NRaKWf5xzJdzyC,https://api.spotify.com/v1/tracks/60APt5N2NRaKWf5xzJdzyC,https://api.spotify.com/v1/audio-analysis/60APt5N2NRaKWf5xzJdzyC,229160,4
