,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.412,0.677,0,-7.711,1,0.0447,0.00907,0.658,0.0532,0.131,107.412,audio_features,0Eodsilv1jAn83TGezUzaE,spotify:track:0Eodsilv1jAn83TGezUzaE,https://api.spotify.com/v1/tracks/0Eodsilv1jAn83TGezUzaE,https://api.spotify.com/v1/audio-analysis/0Eodsilv1jAn83TGezUzaE,250027,4
1,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,audio_features,2OErSh4oVVAUll0vHxdr6p,spotify:track:2OErSh4oVVAUll0vHxdr6p,https://api.spotify.com/v1/tracks/2OErSh4oVVAUll0vHxdr6p,https://api.spotify.com/v1/audio-analysis/2OErSh4oVVAUll0vHxdr6p,193320,4
2,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
3,0.61,0.731,8,-5.187,1,0.116,0.0281,0.0,0.272,0.724,97.935,audio_features,22BH6K8RlpwNzIINvWS4Jj,spotify:track:22BH6K8RlpwNzIINvWS4Jj,https://api.spotify.com/v1/tracks/22BH6K8RlpwNzIINvWS4Jj,https://api.spotify.com/v1/audio-analysis/22BH6K8RlpwNzIINvWS4Jj,181674,4
4,0.684,0.535,9,-10.537,0,0.309,0.224,0.0,0.112,0.0766,133.474,audio_features,1t8xoak35Zh5uC8vjXcQl7,spotify:track:1t8xoak35Zh5uC8vjXcQl7,https://api.spotify.com/v1/tracks/1t8xoak35Zh5uC8vjXcQl7,https://api.spotify.com/v1/audio-analysis/1t8xoak35Zh5uC8vjXcQl7,300048,5
5,0.741,0.606,4,-6.701,1,0.207,0.12,0.0,0.132,0.353,136.986,audio_features,5ODvGmhZBmFyCJuv44TJx1,spotify:track:5ODvGmhZBmFyCJuv44TJx1,https://api.spotify.com/v1/tracks/5ODvGmhZBmFyCJuv44TJx1,https://api.spotify.com/v1/audio-analysis/5ODvGmhZBmFyCJuv44TJx1,277813,4
6,0.497,0.714,2,-4.209,1,0.0343,0.288,0.0,0.151,0.381,144.075,audio_features,38EI0NudWZT1qFuhEafIHh,spotify:track:38EI0NudWZT1qFuhEafIHh,https://api.spotify.com/v1/tracks/38EI0NudWZT1qFuhEafIHh,https://api.spotify.com/v1/audio-analysis/38EI0NudWZT1qFuhEafIHh,235907,4
7,0.749,0.885,10,-1.807,1,0.146,0.633,0.0,0.229,0.967,122.977,audio_features,1lH6djMd9eN2xUGQgfyLD9,spotify:track:1lH6djMd9eN2xUGQgfyLD9,https://api.spotify.com/v1/tracks/1lH6djMd9eN2xUGQgfyLD9,https://api.spotify.com/v1/audio-analysis/1lH6djMd9eN2xUGQgfyLD9,184400,3
8,0.467,0.937,0,-3.714,1,0.0605,1.41e-05,0.594,0.0952,0.543,94.96,audio_features,3qciYzLAiPzXbYlPWX0aup,spotify:track:3qciYzLAiPzXbYlPWX0aup,https://api.spotify.com/v1/tracks/3qciYzLAiPzXbYlPWX0aup,https://api.spotify.com/v1/audio-analysis/3qciYzLAiPzXbYlPWX0aup,185287,4
9,0.707,0.73,10,-6.88,0,0.193,0.0623,0.0,0.327,0.625,126.008,audio_features,7paaypCCw9dU6JYK3yF62k,spotify:track:7paaypCCw9dU6JYK3yF62k,https://api.spotify.com/v1/tracks/7paaypCCw9dU6JYK3yF62k,https://api.spotify.com/v1/audio-analysis/7paaypCCw9dU6JYK3yF62k,283480,4
10,0.493,0.399,2,-6.673,1,0.0295,0.645,0.0,0.686,0.117,104.113,audio_features,6SgEBI08B0JkjK89z01KpB,spotify:track:6SgEBI08B0JkjK89z01KpB,https://api.spotify.com/v1/tracks/6SgEBI08B0JkjK89z01KpB,https://api.spotify.com/v1/audio-analysis/6SgEBI08B0JkjK89z01KpB,204250,4
11,0.599,0.853,11,-3.878,0,0.0365,0.00123,0.000504,0.37,0.676,94.997,audio_features,3nSiB5WCF2pmRQrYSsteHv,spotify:track:3nSiB5WCF2pmRQrYSsteHv,https://api.spotify.com/v1/tracks/3nSiB5WCF2pmRQrYSsteHv,https://api.spotify.com/v1/audio-analysis/3nSiB5WCF2pmRQrYSsteHv,204507,4
12,0.646,0.85,7,-5.145,1,0.043,0.028,7.21e-05,0.281,0.518,116.999,audio_features,3LfO09R3zh96w0qGURCvrr,spotify:track:3LfO09R3zh96w0qGURCvrr,https://api.spotify.com/v1/tracks/3LfO09R3zh96w0qGURCvrr,https://api.spotify.com/v1/audio-analysis/3LfO09R3zh96w0qGURCvrr,165720,4
13,0.883,0.772,4,-5.688,0,0.17,0.0363,0.0,0.0682,0.648,90.068,audio_features,4d1DBaNsUJ0ZW7ADuDbnIf,spotify:track:4d1DBaNsUJ0ZW7ADuDbnIf,https://api.spotify.com/v1/tracks/4d1DBaNsUJ0ZW7ADuDbnIf,https://api.spotify.com/v1/audio-analysis/4d1DBaNsUJ0ZW7ADuDbnIf,281973,4
14,0.655,0.238,0,-17.825,1,0.0455,0.819,0.0011,0.117,0.293,79.504,audio_features,4jUcM8u1hp4rcwKdrExJsZ,spotify:track:4jUcM8u1hp4rcwKdrExJsZ,https://api.spotify.com/v1/tracks/4jUcM8u1hp4rcwKdrExJsZ,https://api.spotify.com/v1/audio-analysis/4jUcM8u1hp4rcwKdrExJsZ,241200,3
