,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.394,0.433,8,-13.473,1,0.374,0.485,7.81e-05,0.817,0.394,118.988,audio_features,2ohegz9maxzroKBu9YhcCM,spotify:track:2ohegz9maxzroKBu9YhcCM,https://api.spotify.com/v1/tracks/2ohegz9maxzroKBu9YhcCM,https://api.spotify.com/v1/audio-analysis/2ohegz9maxzroKBu9YhcCM,184080,1
1,0.831,0.765,6,-5.661,0,0.273,0.0412,0.0,0.352,0.523,90.995,audio_features,14uUTfHIwIp587cz13UI5A,spotify:track:14uUTfHIwIp587cz13UI5A,https://api.spotify.com/v1/tracks/14uUTfHIwIp587cz13UI5A,https://api.spotify.com/v1/audio-analysis/14uUTfHIwIp587cz13UI5A,226800,4
2,0.708,0.767,9,-6.35,1,0.183,0.00699,0.0,0.053,0.402,150.13,audio_features,1YMIixTJLNPEPrz0AJUZyr,spotify:track:1YMIixTJLNPEPrz0AJUZyr,https://api.spotify.com/v1/tracks/1YMIixTJLNPEPrz0AJUZyr,https://api.spotify.com/v1/audio-analysis/1YMIixTJLNPEPrz0AJUZyr,171560,4
3,0.763,0.913,5,-4.1,0,0.112,0.234,0.453,0.11,0.363,125.999,audio_features,5xL84TYVoMCJZc3ZIv50x4,spotify:track:5xL84TYVoMCJZc3ZIv50x4,https://api.spotify.com/v1/tracks/5xL84TYVoMCJZc3ZIv50x4,https://api.spotify.com/v1/audio-analysis/5xL84TYVoMCJZc3ZIv50x4,215476,4
4,0.686,0.78,6,-8.453,0,0.0499,0.108,0.000229,0.246,0.719,144.016,audio_features,3pwowKNnTXU6dLKIZHMFw3,spotify:track:3pwowKNnTXU6dLKIZHMFw3,https://api.spotify.com/v1/tracks/3pwowKNnTXU6dLKIZHMFw3,https://api.spotify.com/v1/audio-analysis/3pwowKNnTXU6dLKIZHMFw3,231667,4
5,0.408,0.747,0,-2.271,1,0.13,0.0483,0.894,0.0692,0.885,82.154,audio_features,6ZF2mJIitGF3XWaHxz8Mjw,spotify:track:6ZF2mJIitGF3XWaHxz8Mjw,https://api.spotify.com/v1/tracks/6ZF2mJIitGF3XWaHxz8Mjw,https://api.spotify.com/v1/audio-analysis/6ZF2mJIitGF3XWaHxz8Mjw,163973,4
6,0.422,0.274,2,-17.272,1,0.0348,0.452,0.92,0.0496,0.0492,128.018,audio_features,6PwVnlNwVKGD18lWNCh1It,spotify:track:6PwVnlNwVKGD18lWNCh1It,https://api.spotify.com/v1/tracks/6PwVnlNwVKGD18lWNCh1It,https://api.spotify.com/v1/audio-analysis/6PwVnlNwVKGD18lWNCh1It,515500,4
7,0.611,0.85,0,-6.198,0,0.0375,0.00241,0.0,0.308,0.453,128.024,audio_features,4wdm7quWdFdjSbxTFp40fw,spotify:track:4wdm7quWdFdjSbxTFp40fw,https://api.spotify.com/v1/tracks/4wdm7quWdFdjSbxTFp40fw,https://api.spotify.com/v1/audio-analysis/4wdm7quWdFdjSbxTFp40fw,214653,4
8,0.558,0.83,0,-4.756,1,0.0291,0.0262,0.0,0.0994,0.698,144.015,audio_features,73hlXep4OHLx28ewDZXexh,spotify:track:73hlXep4OHLx28ewDZXexh,https://api.spotify.com/v1/tracks/73hlXep4OHLx28ewDZXexh,https://api.spotify.com/v1/audio-analysis/73hlXep4OHLx28ewDZXexh,206640,4
9,0.677,0.765,3,-5.074,1,0.0304,0.00566,1.12e-05,0.302,0.42,116.051,audio_features,0pVmwfGJ4QpvVfXXkuHwBR,spotify:track:0pVmwfGJ4QpvVfXXkuHwBR,https://api.spotify.com/v1/tracks/0pVmwfGJ4QpvVfXXkuHwBR,https://api.spotify.com/v1/audio-analysis/0pVmwfGJ4QpvVfXXkuHwBR,200493,4
10,0.705,0.74,11,-7.028,0,0.0407,0.54,0.0179,0.162,0.412,109.992,audio_features,38USM2KjOMzcS8ELT6WwTY,spotify:track:38USM2KjOMzcS8ELT6WwTY,https://api.spotify.com/v1/tracks/38USM2KjOMzcS8ELT6WwTY,https://api.spotify.com/v1/audio-analysis/38USM2KjOMzcS8ELT6WwTY,195040,4
11,0.593,0.824,8,-8.191,1,0.0436,0.331,1.87e-05,0.0535,0.98,159.921,audio_features,3jZLwNteBDlGhgOCEgnuF2,spotify:track:3jZLwNteBDlGhgOCEgnuF2,https://api.spotify.com/v1/tracks/3jZLwNteBDlGhgOCEgnuF2,https://api.spotify.com/v1/audio-analysis/3jZLwNteBDlGhgOCEgnuF2,111200,4
12,0.58,0.781,0,-4.842,1,0.03,0.00859,5.13e-06,0.15,0.604,127.991,audio_features,69RhpMAGKhQTxgU6NjG0K5,spotify:track:69RhpMAGKhQTxgU6NjG0K5,https://api.spotify.com/v1/tracks/69RhpMAGKhQTxgU6NjG0K5,https://api.spotify.com/v1/audio-analysis/69RhpMAGKhQTxgU6NjG0K5,212284,4
13,0.553,0.64,2,-5.058,1,0.0478,0.0779,0.00017,0.109,0.137,139.971,audio_features,5J9Pv419YAs6C45qmrXmxK,spotify:track:5J9Pv419YAs6C45qmrXmxK,https://api.spotify.com/v1/tracks/5J9Pv419YAs6C45qmrXmxK,https://api.spotify.com/v1/audio-analysis/5J9Pv419YAs6C45qmrXmxK,188187,4
14,0.76,0.593,10,-5.798,0,0.093,0.32,0.0,0.159,0.17,94.99,audio_features,18uWq4KeR9YEFMUyQhtneT,spotify:track:18uWq4KeR9YEFMUyQhtneT,https://api.spotify.com/v1/tracks/18uWq4KeR9YEFMUyQhtneT,https://api.spotify.com/v1/audio-analysis/18uWq4KeR9YEFMUyQhtneT,174267,4
15,0.493,0.846,0,-4.829,1,0.198,0.103,0.0,0.215,0.433,94.278,audio_features,6QrGaiwD998hkpWvaxQzmT,spotify:track:6QrGaiwD998hkpWvaxQzmT,https://api.spotify.com/v1/tracks/6QrGaiwD998hkpWvaxQzmT,https://api.spotify.com/v1/audio-analysis/6QrGaiwD998hkpWvaxQzmT,221672,4
16,0.579,0.57,5,-5.869,1,0.0227,0.0644,0.00636,0.105,0.368,80.028,audio_features,6yFD0TSZvxydqGxLNDjZUO,spotify:track:6yFD0TSZvxydqGxLNDjZUO,https://api.spotify.com/v1/tracks/6yFD0TSZvxydqGxLNDjZUO,https://api.spotify.com/v1/audio-analysis/6yFD0TSZvxydqGxLNDjZUO,281973,4
