,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76e-06,0.09,0.316,97.99,audio_features,1FUViuNSldssMIawrOXF2i,spotify:track:1FUViuNSldssMIawrOXF2i,https://api.spotify.com/v1/tracks/1FUViuNSldssMIawrOXF2i,https://api.spotify.com/v1/audio-analysis/1FUViuNSldssMIawrOXF2i,191812,4
1,0.502,0.934,9,-3.899,1,0.0553,8.38e-06,0.164,0.0921,0.477,102.121,audio_features,45R6DmpsaoqLujIn6qPTPH,spotify:track:45R6DmpsaoqLujIn6qPTPH,https://api.spotify.com/v1/tracks/45R6DmpsaoqLujIn6qPTPH,https://api.spotify.com/v1/audio-analysis/45R6DmpsaoqLujIn6qPTPH,213000,4
2,0.473,0.804,11,-5.686,0,0.0344,0.0125,4.31e-05,0.0898,0.237,128.056,audio_features,5EtlFYxsQSTNuAa8Ns2RpX,spotify:track:5EtlFYxsQSTNuAa8Ns2RpX,https://api.spotify.com/v1/tracks/5EtlFYxsQSTNuAa8Ns2RpX,https://api.spotify.com/v1/audio-analysis/5EtlFYxsQSTNuAa8Ns2RpX,310027,4
3,0.61,0.848,6,-4.443,1,0.0364,0.00287,0.0147,0.195,0.602,126.02,audio_features,6q1aghK6XbH6aNu6ryIbFI,spotify:track:6q1aghK6XbH6aNu6ryIbFI,https://api.spotify.com/v1/tracks/6q1aghK6XbH6aNu6ryIbFI,https://api.spotify.com/v1/audio-analysis/6q1aghK6XbH6aNu6ryIbFI,369640,4
4,0.572,0.321,8,-8.345,0,0.0319,0.795,2.39e-05,0.111,0.323,153.586,audio_features,3ZjUEcxO1JMnDfLtWyHKfV,spotify:track:3ZjUEcxO1JMnDfLtWyHKfV,https://api.spotify.com/v1/tracks/3ZjUEcxO1JMnDfLtWyHKfV,https://api.spotify.com/v1/audio-analysis/3ZjUEcxO1JMnDfLtWyHKfV,211547,4
5,0.485,0.673,9,-6.04,1,0.0409,0.167,0.0229,0.181,0.0746,139.996,audio_features,2BmdiexWzIMHibIvfY7wEX,spotify:track:2BmdiexWzIMHibIvfY7wEX,https://api.spotify.com/v1/tracks/2BmdiexWzIMHibIvfY7wEX,https://api.spotify.com/v1/audio-analysis/2BmdiexWzIMHibIvfY7wEX,233143,4
6,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,audio_features,0c4IEciLCDdXEhhKxj4ThA,spotify:track:0c4IEciLCDdXEhhKxj4ThA,https://api.spotify.com/v1/tracks/0c4IEciLCDdXEhhKxj4ThA,https://api.spotify.com/v1/audio-analysis/0c4IEciLCDdXEhhKxj4ThA,281040,4
7,0.563,0.835,7,-13.003,0,0.0336,0.0306,0.00186,0.0554,0.909,151.585,audio_features,511XWfaUgmaVcms4OhQ9oz,spotify:track:511XWfaUgmaVcms4OhQ9oz,https://api.spotify.com/v1/tracks/511XWfaUgmaVcms4OhQ9oz,https://api.spotify.com/v1/audio-analysis/511XWfaUgmaVcms4OhQ9oz,209133,4
8,0.605,0.0922,0,-15.882,1,0.0445,0.836,0.0,0.125,0.258,117.095,audio_features,3e7CZGtg3ViBeksYv2TukD,spotify:track:3e7CZGtg3ViBeksYv2TukD,https://api.spotify.com/v1/tracks/3e7CZGtg3ViBeksYv2TukD,https://api.spotify.com/v1/audio-analysis/3e7CZGtg3ViBeksYv2TukD,196973,4
9,0.672,0.922,7,-2.273,1,0.0747,0.00739,0.000235,0.311,0.637,95.046,audio_features,0LSwBv42viMlQypeqgyaNP,spotify:track:0LSwBv42viMlQypeqgyaNP,https://api.spotify.com/v1/tracks/0LSwBv42viMlQypeqgyaNP,https://api.spotify.com/v1/audio-analysis/0LSwBv42viMlQypeqgyaNP,251565,4
10,0.563,0.834,7,-5.628,1,0.0323,0.000108,0.0505,0.144,0.447,127.237,audio_features,1wLVIt1dEEXv6UTsqUxmox,spotify:track:1wLVIt1dEEXv6UTsqUxmox,https://api.spotify.com/v1/tracks/1wLVIt1dEEXv6UTsqUxmox,https://api.spotify.com/v1/audio-analysis/1wLVIt1dEEXv6UTsqUxmox,213173,4
11,0.386,0.94,3,-3.845,1,0.0628,0.00014,1.61e-06,0.123,0.417,168.033,audio_features,3ITBqegexTWXR6evzEDIKe,spotify:track:3ITBqegexTWXR6evzEDIKe,https://api.spotify.com/v1/tracks/3ITBqegexTWXR6evzEDIKe,https://api.spotify.com/v1/audio-analysis/3ITBqegexTWXR6evzEDIKe,238427,4
12,0.771,0.847,7,-8.221,1,0.0937,0.000474,0.502,0.519,0.425,139.948,audio_features,2rlW0QZjsGwFtUUzzRm7aN,spotify:track:2rlW0QZjsGwFtUUzzRm7aN,https://api.spotify.com/v1/tracks/2rlW0QZjsGwFtUUzzRm7aN,https://api.spotify.com/v1/audio-analysis/2rlW0QZjsGwFtUUzzRm7aN,353143,4
13,0.745,0.751,11,-4.827,0,0.03,0.0131,0.000128,0.152,0.73,144.917,audio_features,2igzbDFzZoqCHGMjDGAShv,spotify:track:2igzbDFzZoqCHGMjDGAShv,https://api.spotify.com/v1/tracks/2igzbDFzZoqCHGMjDGAShv,https://api.spotify.com/v1/audio-analysis/2igzbDFzZoqCHGMjDGAShv,237040,4
14,0.498,0.431,11,-10.062,1,0.0376,0.434,0.0,0.133,0.635,77.566,audio_features,3Q8OcLCVLnlgOaUO3MelqM,spotify:track:3Q8OcLCVLnlgOaUO3MelqM,https://api.spotify.com/v1/tracks/3Q8OcLCVLnlgOaUO3MelqM,https://api.spotify.com/v1/audio-analysis/3Q8OcLCVLnlgOaUO3MelqM,74867,4
15,0.523,0.522,0,-9.315,1,0.0256,0.0843,2.52e-06,0.128,0.209,142.06,audio_features,2dpMAvziCkoqqzhFMysWdS,spotify:track:2dpMAvziCkoqqzhFMysWdS,https://api.spotify.com/v1/tracks/2dpMAvziCkoqqzhFMysWdS,https://api.spotify.com/v1/audio-analysis/2dpMAvziCkoqqzhFMysWdS,262000,4
16,0.819,0.794,1,-4.418,1,0.0477,0.107,0.0,0.146,0.736,118.01,audio_features,35WhXOpwLh5fgADRHrbSIL,spotify:track:35WhXOpwLh5fgADRHrbSIL,https://api.spotify.com/v1/tracks/35WhXOpwLh5fgADRHrbSIL,https://api.spotify.com/v1/audio-analysis/35WhXOpwLh5fgADRHrbSIL,239307,4
17,0.699,0.543,0,-8.879,1,0.138,0.0411,1.26e-06,0.178,0.14,130.064,audio_features,17AS0y6FnHdYImAPUydAJg,spotify:track:17AS0y6FnHdYImAPUydAJg,https://api.spotify.com/v1/tracks/17AS0y6FnHdYImAPUydAJg,https://api.spotify.com/v1/audio-analysis/17AS0y6FnHdYImAPUydAJg,161907,4
18,0.488,0.798,11,-3.855,1,0.0705,0.349,0.0,0.0921,0.613,160.03,audio_features,7d9J74EuWKr8Th8g3auxXp,spotify:track:7d9J74EuWKr8Th8g3auxXp,https://api.spotify.com/v1/tracks/7d9J74EuWKr8Th8g3auxXp,https://api.spotify.com/v1/audio-analysis/7d9J74EuWKr8Th8g3auxXp,211427,4
19,0.767,0.796,1,-5.124,0,0.096,0.0219,1.02e-05,0.06,0.616,129.986,audio_features,1giGmy2MVpCBj26WloYzSl,spotify:track:1giGmy2MVpCBj26WloYzSl,https://api.spotify.com/v1/tracks/1giGmy2MVpCBj26WloYzSl,https://api.spotify.com/v1/audio-analysis/1giGmy2MVpCBj26WloYzSl,221540,4
