,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.863,0.684,9,-5.903,1,0.347,0.0675,1.99e-06,0.39,0.725,118.698,audio_features,5dbYtzp3wz8mZfoEh1pSMq,spotify:track:5dbYtzp3wz8mZfoEh1pSMq,https://api.spotify.com/v1/tracks/5dbYtzp3wz8mZfoEh1pSMq,https://api.spotify.com/v1/audio-analysis/5dbYtzp3wz8mZfoEh1pSMq,207587,5
1,0.586,0.744,4,-4.808,0,0.155,0.257,0.0,0.244,0.38,74.925,audio_features,5Qaxce5Sg7WktBsDE4baWa,spotify:track:5Qaxce5Sg7WktBsDE4baWa,https://api.spotify.com/v1/tracks/5Qaxce5Sg7WktBsDE4baWa,https://api.spotify.com/v1/audio-analysis/5Qaxce5Sg7WktBsDE4baWa,170413,4
2,0.703,0.387,0,-9.793,1,0.039,0.598,6.85e-05,0.103,0.298,120.044,audio_features,6a5xI87SEuxoeX6riFYEjM,spotify:track:6a5xI87SEuxoeX6riFYEjM,https://api.spotify.com/v1/tracks/6a5xI87SEuxoeX6riFYEjM,https://api.spotify.com/v1/audio-analysis/6a5xI87SEuxoeX6riFYEjM,214267,4
3,0.903,0.602,10,-5.429,0,0.336,0.0134,0.0,0.14,0.529,99.01,audio_features,5A63MgoNPniM7necFglMhe,spotify:track:5A63MgoNPniM7necFglMhe,https://api.spotify.com/v1/tracks/5A63MgoNPniM7necFglMhe,https://api.spotify.com/v1/audio-analysis/5A63MgoNPniM7necFglMhe,254520,4
4,0.63,0.511,5,-6.197,0,0.0388,0.466,0.0,0.142,0.92,168.833,audio_features,3CFIo5d0MJM4xergOijeYD,spotify:track:3CFIo5d0MJM4xergOijeYD,https://api.spotify.com/v1/tracks/3CFIo5d0MJM4xergOijeYD,https://api.spotify.com/v1/audio-analysis/3CFIo5d0MJM4xergOijeYD,194115,4
5,0.726,0.684,0,-6.237,1,0.226,0.0622,0.0,0.25,0.75,84.967,audio_features,2VbuX69c2kQHyzHbJF7ETr,spotify:track:2VbuX69c2kQHyzHbJF7ETr,https://api.spotify.com/v1/tracks/2VbuX69c2kQHyzHbJF7ETr,https://api.spotify.com/v1/audio-analysis/2VbuX69c2kQHyzHbJF7ETr,304947,4
6,0.514,0.924,8,-5.417,1,0.052,0.000208,0.805,0.0684,0.0675,151.994,audio_features,2BVUOGciUUUqOPSLtHwLGp,spotify:track:2BVUOGciUUUqOPSLtHwLGp,https://api.spotify.com/v1/tracks/2BVUOGciUUUqOPSLtHwLGp,https://api.spotify.com/v1/audio-analysis/2BVUOGciUUUqOPSLtHwLGp,224211,4
7,0.557,0.368,1,-8.563,1,0.026,0.497,5.97e-06,0.118,0.308,139.968,audio_features,5B5ENLUDZrtcHhkbciZ2GW,spotify:track:5B5ENLUDZrtcHhkbciZ2GW,https://api.spotify.com/v1/tracks/5B5ENLUDZrtcHhkbciZ2GW,https://api.spotify.com/v1/audio-analysis/5B5ENLUDZrtcHhkbciZ2GW,232813,4
8,0.612,0.653,5,-8.123,0,0.0352,0.326,1.34e-05,0.154,0.471,140.024,audio_features,0EaUuxBDW2znDRo4x53lAB,spotify:track:0EaUuxBDW2znDRo4x53lAB,https://api.spotify.com/v1/tracks/0EaUuxBDW2znDRo4x53lAB,https://api.spotify.com/v1/audio-analysis/0EaUuxBDW2znDRo4x53lAB,332027,4
9,0.27,0.495,0,-7.131,1,0.031,0.0133,0.00548,0.104,0.112,128.682,audio_features,0leFQyYVVNZIZWH3QEbcoR,spotify:track:0leFQyYVVNZIZWH3QEbcoR,https://api.spotify.com/v1/tracks/0leFQyYVVNZIZWH3QEbcoR,https://api.spotify.com/v1/audio-analysis/0leFQyYVVNZIZWH3QEbcoR,350893,4
10,0.701,0.559,5,-6.588,0,0.0435,0.286,0.0,0.271,0.691,91.045,audio_features,3GfbcKb15tIwwgPbWu8RpI,spotify:track:3GfbcKb15tIwwgPbWu8RpI,https://api.spotify.com/v1/tracks/3GfbcKb15tIwwgPbWu8RpI,https://api.spotify.com/v1/audio-analysis/3GfbcKb15tIwwgPbWu8RpI,283507,4
11,0.805,0.672,5,-6.281,1,0.0272,0.132,0.00235,0.0822,0.969,113.849,audio_features,270N4xGB60dza0AoB1tT9a,spotify:track:270N4xGB60dza0AoB1tT9a,https://api.spotify.com/v1/tracks/270N4xGB60dza0AoB1tT9a,https://api.spotify.com/v1/audio-analysis/270N4xGB60dza0AoB1tT9a,475227,4
12,0.612,0.887,5,-3.658,0,0.0465,0.0501,0.0,0.0708,0.619,107.999,audio_features,5jTf5E64PXg7P1EYOe8Hbj,spotify:track:5jTf5E64PXg7P1EYOe8Hbj,https://api.spotify.com/v1/tracks/5jTf5E64PXg7P1EYOe8Hbj,https://api.spotify.com/v1/audio-analysis/5jTf5E64PXg7P1EYOe8Hbj,211744,4
13,0.25,0.686,1,-6.517,0,0.149,6.75e-05,0.0,0.203,0.398,197.094,audio_features,4AvBtnO5QVKsigzBoPsP6J,spotify:track:4AvBtnO5QVKsigzBoPsP6J,https://api.spotify.com/v1/tracks/4AvBtnO5QVKsigzBoPsP6J,https://api.spotify.com/v1/audio-analysis/4AvBtnO5QVKsigzBoPsP6J,192627,4
14,0.74,0.458,2,-10.856,1,0.627,0.809,0.0256,0.11,0.788,81.93,audio_features,49uYgXVwINdqatsH0caetY,spotify:track:49uYgXVwINdqatsH0caetY,https://api.spotify.com/v1/tracks/49uYgXVwINdqatsH0caetY,https://api.spotify.com/v1/audio-analysis/49uYgXVwINdqatsH0caetY,164960,4
15,0.699,0.789,11,-5.173,0,0.0285,0.13,0.287,0.0874,0.962,119.959,audio_features,2WoqgtWEBbbBKMDN6Becs7,spotify:track:2WoqgtWEBbbBKMDN6Becs7,https://api.spotify.com/v1/tracks/2WoqgtWEBbbBKMDN6Becs7,https://api.spotify.com/v1/audio-analysis/2WoqgtWEBbbBKMDN6Becs7,274773,4
16,0.613,0.887,7,-5.989,1,0.0263,0.0643,2.92e-05,0.168,0.76,132.834,audio_features,02O71P5xudugRmFCFsQe9E,spotify:track:02O71P5xudugRmFCFsQe9E,https://api.spotify.com/v1/tracks/02O71P5xudugRmFCFsQe9E,https://api.spotify.com/v1/audio-analysis/02O71P5xudugRmFCFsQe9E,200627,4
17,0.74,0.657,6,-7.437,1,0.233,0.404,0.0,0.231,0.809,135.008,audio_features,2DdtMAxKKUAfbqyPR0TW5m,spotify:track:2DdtMAxKKUAfbqyPR0TW5m,https://api.spotify.com/v1/tracks/2DdtMAxKKUAfbqyPR0TW5m,https://api.spotify.com/v1/audio-analysis/2DdtMAxKKUAfbqyPR0TW5m,218753,4
18,0.621,0.549,10,-7.285,1,0.033,0.061,5.32e-06,0.0831,0.369,130.049,audio_features,4LEL4LCJhjX09J9PepXH4L,spotify:track:4LEL4LCJhjX09J9PepXH4L,https://api.spotify.com/v1/tracks/4LEL4LCJhjX09J9PepXH4L,https://api.spotify.com/v1/audio-analysis/4LEL4LCJhjX09J9PepXH4L,262000,4
19,0.478,0.841,1,-4.395,1,0.4,0.0532,0.0,0.0599,0.334,65.886,audio_features,5b68zlaqXPBTuSW3oBNdrJ,spotify:track:5b68zlaqXPBTuSW3oBNdrJ,https://api.spotify.com/v1/tracks/5b68zlaqXPBTuSW3oBNdrJ,https://api.spotify.com/v1/audio-analysis/5b68zlaqXPBTuSW3oBNdrJ,194773,4
20,0.71,0.458,3,-6.839,0,0.0333,0.139,0.000189,0.0786,0.491,122.0,audio_features,2hQEm32MiAw2YVlR05tuL4,spotify:track:2hQEm32MiAw2YVlR05tuL4,https://api.spotify.com/v1/tracks/2hQEm32MiAw2YVlR05tuL4,https://api.spotify.com/v1/audio-analysis/2hQEm32MiAw2YVlR05tuL4,300507,4
21,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,audio_features,1gFNm7cXfG1vSMcxPpSxec,spotify:track:1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/tracks/1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/audio-analysis/1gFNm7cXfG1vSMcxPpSxec,188960,4
22,0.528,0.472,7,-10.428,1,0.0267,0.583,0.0,0.129,0.251,134.099,audio_features,4Anh5Ti55P6SXG3H94QLqV,spotify:track:4Anh5Ti55P6SXG3H94QLqV,https://api.spotify.com/v1/tracks/4Anh5Ti55P6SXG3H94QLqV,https://api.spotify.com/v1/audio-analysis/4Anh5Ti55P6SXG3H94QLqV,183187,3
23,0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,audio_features,2S5LNtRVRPbXk01yRQ14sZ,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ,https://api.spotify.com/v1/audio-analysis/2S5LNtRVRPbXk01yRQ14sZ,224258,4
24,0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,audio_features,4D40ZlFAWsvX7lua1Kablh,spotify:track:4D40ZlFAWsvX7lua1Kablh,https://api.spotify.com/v1/tracks/4D40ZlFAWsvX7lua1Kablh,https://api.spotify.com/v1/audio-analysis/4D40ZlFAWsvX7lua1Kablh,248360,4
25,0.433,0.863,4,-4.452,1,0.0296,0.00148,0.00107,0.351,0.54,82.998,audio_features,5bAJhDTVCWVScr5Ev4LnB2,spotify:track:5bAJhDTVCWVScr5Ev4LnB2,https://api.spotify.com/v1/tracks/5bAJhDTVCWVScr5Ev4LnB2,https://api.spotify.com/v1/audio-analysis/5bAJhDTVCWVScr5Ev4LnB2,240253,4
26,0.765,0.695,2,-6.57,1,0.342,0.02,0.0437,0.13,0.7,159.865,audio_features,67W5fd1ld7dqHNCfaQu52I,spotify:track:67W5fd1ld7dqHNCfaQu52I,https://api.spotify.com/v1/tracks/67W5fd1ld7dqHNCfaQu52I,https://api.spotify.com/v1/audio-analysis/67W5fd1ld7dqHNCfaQu52I,197760,4
27,0.609,0.876,0,-3.347,1,0.0736,0.00329,0.0133,0.143,0.299,120.022,audio_features,4nDCQ2rimtiVjGoEFRAtJX,spotify:track:4nDCQ2rimtiVjGoEFRAtJX,https://api.spotify.com/v1/tracks/4nDCQ2rimtiVjGoEFRAtJX,https://api.spotify.com/v1/audio-analysis/4nDCQ2rimtiVjGoEFRAtJX,192000,4
28,0.727,0.83,6,-6.658,0,0.0376,0.0226,0.00356,0.73,0.899,118.002,audio_features,1jI1aLmm5HTwiMtvsbwDJw,spotify:track:1jI1aLmm5HTwiMtvsbwDJw,https://api.spotify.com/v1/tracks/1jI1aLmm5HTwiMtvsbwDJw,https://api.spotify.com/v1/audio-analysis/1jI1aLmm5HTwiMtvsbwDJw,240707,4
29,0.506,0.763,3,-5.386,1,0.0297,0.14,0.0,0.0949,0.446,156.025,audio_features,4hauOxjNjprYIgglqiZN3j,spotify:track:4hauOxjNjprYIgglqiZN3j,https://api.spotify.com/v1/tracks/4hauOxjNjprYIgglqiZN3j,https://api.spotify.com/v1/audio-analysis/4hauOxjNjprYIgglqiZN3j,235907,4
30,0.528,0.856,7,-4.605,1,0.0351,0.052,0.0,0.0988,0.572,87.019,audio_features,4hnK8P3v7kE7T4PMBYwRhu,spotify:track:4hnK8P3v7kE7T4PMBYwRhu,https://api.spotify.com/v1/tracks/4hnK8P3v7kE7T4PMBYwRhu,https://api.spotify.com/v1/audio-analysis/4hnK8P3v7kE7T4PMBYwRhu,219213,4
31,0.553,0.797,7,-6.072,1,0.532,0.395,0.0,0.255,0.809,167.523,audio_features,7xZlxQGgb0rBOPLJkviPCq,spotify:track:7xZlxQGgb0rBOPLJkviPCq,https://api.spotify.com/v1/tracks/7xZlxQGgb0rBOPLJkviPCq,https://api.spotify.com/v1/audio-analysis/7xZlxQGgb0rBOPLJkviPCq,203016,4
32,0.663,0.618,1,-4.995,1,0.474,0.0236,0.0,0.0864,0.767,76.743,audio_features,1q1czFTQvKFTlNGXO4qLUj,spotify:track:1q1czFTQvKFTlNGXO4qLUj,https://api.spotify.com/v1/tracks/1q1czFTQvKFTlNGXO4qLUj,https://api.spotify.com/v1/audio-analysis/1q1czFTQvKFTlNGXO4qLUj,241387,4
33,0.669,0.72,9,-4.698,0,0.0308,0.00183,3.96e-05,0.075,0.678,110.988,audio_features,20J5QaInjzeb5Rd3HpyCrC,spotify:track:20J5QaInjzeb5Rd3HpyCrC,https://api.spotify.com/v1/tracks/20J5QaInjzeb5Rd3HpyCrC,https://api.spotify.com/v1/audio-analysis/20J5QaInjzeb5Rd3HpyCrC,185778,4
34,0.723,0.603,7,-6.369,0,0.0359,0.00217,0.0,0.244,0.232,135.978,audio_features,65gS7AKz0JDHYOmIyfhZxr,spotify:track:65gS7AKz0JDHYOmIyfhZxr,https://api.spotify.com/v1/tracks/65gS7AKz0JDHYOmIyfhZxr,https://api.spotify.com/v1/audio-analysis/65gS7AKz0JDHYOmIyfhZxr,217880,4
35,0.276,0.263,7,-7.859,1,0.0372,0.609,0.0,0.0802,0.0997,124.404,audio_features,3pZVH0mPC6fxtmjOT0i9t5,spotify:track:3pZVH0mPC6fxtmjOT0i9t5,https://api.spotify.com/v1/tracks/3pZVH0mPC6fxtmjOT0i9t5,https://api.spotify.com/v1/audio-analysis/3pZVH0mPC6fxtmjOT0i9t5,361387,4
36,0.686,0.608,1,-7.293,1,0.386,0.0363,0.0,0.104,0.452,68.308,audio_features,4MHboJP4Mj8b2bc4hXayIo,spotify:track:4MHboJP4Mj8b2bc4hXayIo,https://api.spotify.com/v1/tracks/4MHboJP4Mj8b2bc4hXayIo,https://api.spotify.com/v1/audio-analysis/4MHboJP4Mj8b2bc4hXayIo,240373,3
37,0.431,0.884,9,-4.911,1,0.0582,0.000866,0.000493,0.0506,0.106,141.964,audio_features,6T91rdmNG5oPQmI4bu00dy,spotify:track:6T91rdmNG5oPQmI4bu00dy,https://api.spotify.com/v1/tracks/6T91rdmNG5oPQmI4bu00dy,https://api.spotify.com/v1/audio-analysis/6T91rdmNG5oPQmI4bu00dy,223693,4
38,0.83,0.828,9,-5.562,0,0.0494,0.0509,0.00824,0.331,0.665,89.905,audio_features,2NNzvsOFpztTUUzk6rcnPH,spotify:track:2NNzvsOFpztTUUzk6rcnPH,https://api.spotify.com/v1/tracks/2NNzvsOFpztTUUzk6rcnPH,https://api.spotify.com/v1/audio-analysis/2NNzvsOFpztTUUzk6rcnPH,206960,4
39,0.77,0.905,5,-8.235,0,0.144,0.00392,2.97e-06,0.169,0.464,135.999,audio_features,3v275M3Us9etGzH6fmvGmz,spotify:track:3v275M3Us9etGzH6fmvGmz,https://api.spotify.com/v1/tracks/3v275M3Us9etGzH6fmvGmz,https://api.spotify.com/v1/audio-analysis/3v275M3Us9etGzH6fmvGmz,211820,4
